69,samsung,s_series,SHV-E300,갤럭시S4 ,GalaxyS4,16|32,블랙 미스트|화이트 프로스트,0,0|0,0|0,0|0|0,#000000|#FFFFFF,2013.04,69.8 x 136.6 x 7.9,5.0,12.7,130,2600,200만,"1,300만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
70,samsung,s_series,SHV-E330,갤럭시S4 LTE-A,GalaxyS4 LTE-A,16|32,블랙 미스트|화이트 프로스트,0,0|0,0|0,0|0|0,#000000|#FFFFFF,2013.06,69.8 x 136.6 x 7.9,5.0,12.7,130,2600,200만,"1,300만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
71,samsung,s_series,SHV-E470,갤럭시S4 Active,GalaxyS4 Active,32,그레이|화이트,0,0,0|0,0|0|0,#353535|#FFFFFF,2013.06,71.3 x 139.7 x 9.1,5.0,12.7,151,2600,200만,"1,300만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
72,samsung,s_series,SM-C105,갤럭시S4 Zoom,GalaxyS4 Zoom,8|16,블랙 미스트|화이트 프로스트,0,0|0,0|0,0|0|0,#000000|#FFFFFF,2013.06,63.5 x 125.5 x 15.4,4.3,10.9,208,2330,190만,"1,600만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
73,samsung,s_series,SHV-E370,갤럭시S4 Mini,GalaxyS4 Mini,8|16|32,블랙 미스트|화이트 프로스트,0,0|0|0,0|0,0|0|0,#000000|#FFFFFF,2013.06,61.3 x 124.6 x 8.94,4.3,10.9,107,1900,100만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
74,samsung,s_series,SHV-E210,갤럭시S3 LTE,GalaxyS3 LTE,16|32,페블 블루|마블 화이트,0,0|0,0|0,0|0|0,#283C55|#FFFFFF,2012.07,70.6 x 136.6 x 8.6,4.8,12.1,138.5,2100,190만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
75,samsung,s_series,SHV-M440,갤럭시S3 3G,GalaxyS3 3G,16|32,페블 블루|마블 화이트,0,0|0,0|0,0|0|0,#283C55|#FFFFFF,2012.06,70.6 x 136.6 x 8.6,4.8,12.1,133,2100,190만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
76,samsung,s_series,SHW-M250,갤럭시S2 ,GalaxyS2,8|16|32,블랙|화이트,0,0|0|0,0|0,0|0|0,#000000|#FFFFFF,2011.04,66.1 x 125.3 x 8.5,4.3,10.9,121,1850,200만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
77,samsung,s_series,SHV-E120,갤럭시S2 HD LTE,GalaxyS2 HD LTE,16,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2011.10,68.8 x 132.65 x 9.5,4.6,11.8,142,1850,200만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
78,samsung,s_series,SHV-E110,갤럭시S2 LTE,GalaxyS2 LTE,16,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2011.09,68.8 x 129.8 x 9.49,4.5,11.4,135.5,1850,200만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
79,samsung,s_series,SHW-M110,갤럭시S,GalaxyS,16,블랙,0,0,0,0|0|0,#00000,2010.06,64.2 x 122.4 x 9.9,4.0,10.1,121,1500,30만,500만,최대 32GB,\N,Galaxy,\N,\N,\N,\N,\N
80,samsung,s_series,SHW-M190,갤럭시S Hoppin,GalaxyS Hoppin,16,실버,0,0,0,0|0|0,#6C6C6E,2011.03,64 x 122.4 x 10.9,4.0,10.1,129,1500,30만,500만,최대 32GB,\N,Galaxy,\N,\N,\N,\N,\N
81,samsung,samsung,SM-G720,갤럭시그랜드 맥스,GalaxyGrand Max,16,화이트,0,0,0,0|0|0,#FFFFFF,2015.01,74.8 x 146 x 7.95,5.25,13.3,163,2500,500만,800만,"2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
82,samsung,samsung,SM-G710,갤럭시그랜드2,GalaxyGrand2,16,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2014.03,75.3 x 146.8 x 8.95,5.25,13.3,163,2600,190만,800만,"2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
83,samsung,samsung,SHV-E270,갤럭시그랜드,GalaxyGrand,8,화이트,0,0,0,0|0|0,#FFFFFF,2013.01,76.9 x 143.5 x 9.6,5.0,12.7,162,2000,190만,800만,"2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
84,samsung,note_series,SM-N971,갤럭시노트10,GalaxyNote10,256,아우라 블랙|아우라 레드|아우라 핑크|아우라 글로우,0,0,0|0|0|0,0|0|0,"#000000|#ff4848|#fd846e|linear-gradient(to bottom, #ccbcc6 , #07b5cc)",2019.08,71.8 x 151 x 7.9,6.3,16.0,168,3500,"1,000만","1,600만+1,200만+1,200만 (트리플)",미지원,\N,Galaxy,\N,\N,\N,\N,\N
85,samsung,note_series,SM-N976,갤럭시노트10 Plus,GalaxyNote10 Plus,256|512,아우라 블랙|아우라 화이트|아우라 블루|아우라 글로우,0,0|0,0|0|0|0,0|0|0,"#000000|#FFFFFF|#072676|linear-gradient(to bottom, #ccbcc6 , #07b5cc)",2019.08,77.2 x 162.33 x 7.9,6.8,17.2,196,4300,"1,000만","1,600만+1,200만+1,200만 (트리플)","2 TB, 1 TB",\N,Galaxy,\N,\N,\N,\N,\N
86,samsung,note_series,SM-N960,갤럭시노트9,GalaxyNote9,128|512,미드나잇 블랙|오션 블루|라벤더 퍼플|메탈릭 코퍼,0,0|0,0|0|0|0,0|0|0,#000000|#183168|#c19ebe|#d29880,2018.08,76.4 x 161.9 x 8.8,6.4,16.3,201,4000,800만,"1,200만+1,200만 (듀얼)","2 TB, 512 GB",\N,Galaxy,\N,\N,\N,\N,\N
87,samsung,note_series,SM-N950,갤럭시노트8,GalaxyNote8,64|256,미드나잇 블랙|오키드 그레이|딥씨 블루|메이플 골드,0,0|0,0|0|0|0,0|0|0,#000000|#8f8b9c|#183168|#c4b69c,2017.09,74.8 x 162.5 x 8.6,6.3,16.0,195,3300,800만,"1,200만+1,200만 (듀얼)","2 TB, 256 GB",\N,Galaxy,\N,\N,\N,\N,\N
88,samsung,note_series,SM-N935,갤럭시노트FE,GalaxyNoteFE,64,블랙 오닉스|골드 플래티넘|실버 티타늄|블루 코랄,0,0,0|0|0|0,0|0|0,#000000|#dedaca|#cacdd4|#dedaca,2016.08,73.9 x 153.5 x 7.9,5.7,14.4,169,3200,500만,"1,200만","2 TB, 256 GB",\N,Galaxy,\N,\N,\N,\N,\N
89,samsung,note_series,SM-N930,갤럭시노트7,GalaxyNote7,64,블랙|블루|골드|실버,0,0,0|0|0|0,0|0|0,\N,2016.08,\N,\N,\N,\N,\N,\N,\N,\N,\N,Galaxy,\N,\N,\N,\N,\N
90,samsung,note_series,SM-N920,갤럭시노트5,GalaxyNote5,32|64|128,블랙|화이트|골드|실버,0,0|0|0,0|0|0|0,0|0|0,#000000|#ffffff|#f1d977|#e8e8e8,2015.08,76.1 x 153.2 x 7.6,5.7,14.4,171,3000,500만,"1,600만",미지원,\N,Galaxy,\N,\N,\N,\N,\N
91,samsung,note_series,SM-N910,갤럭시노트4,GalaxyNote4,32,챠콜 블랙|프로스트 화이트|브론즈 골드|블로섭 핑크,0,0,0|0|0|0,0|0|0,#6b6e75|#FFFFFF|#aa998b|#d4bbc1,2014.09,78.6 x 153.5 x 8.5,5.7,14.4,176,3220,370만,"1,600만","2 TB, 128 GB",\N,Galaxy,\N,\N,\N,\N,\N
92,samsung,note_series,SM-N916,갤럭시노트4 S-LTE,GalaxyNote4 S-LTE,32,챠콜 블랙|프로스트 화이트|실버|블로섭 핑크,0,0,0|0|0|0,0|0|0,#6b6e75|#FFFFFF|#d5a6bd|#d4bbc1,2014.12,78.6 x 153.5 x 8.5,5.7,14.4,176,3220,370만,"1,600만","2 TB, 128 GB",\N,Galaxy,\N,\N,\N,\N,\N
93,samsung,note_series,SM-N915,갤럭시노트4 Edge,GalaxyNote4 Edge,32|64,챠콜 블랙|프로스트 화이트,0,0|0,0|0,0|0|0,#6b6e75|#FFFFFF,2014.10,82.4 x 151.3 x 8.3,5.6,14.19,174,3000,370만,"1,600만","2 TB, 128 GB",\N,Galaxy,\N,\N,\N,\N,\N
94,samsung,note_series,SM-N900,갤럭시노트3,GalaxyNote3,32,제트블랙|클래식 화이트|블러쉬 핑크,0,0,0|0|0,0|0|0,#2B2D2E|#FFFFFF|#d4bbc1,2013.09,79.2 x 151.2 x 8.3,5.7,14.4,168,3200,200만,"1,300만","2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
95,samsung,note_series,SM-N750,갤럭시노트3 Neo,GalaxyNote3 Neo,16,제트블랙|클래식 화이트|민트 레몬,0,0,0|0|0,0|0|0,#2B2D2E|#FFFFFF|#A3C6AA,2014.03,77.4 x 148.4 x 8.6,5.7,14.4,162,3200,200만,"1,300만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
96,samsung,note_series,SHV-E250,갤럭시노트2,GalaxyNote2,16|32|64,티타늄 그레이|마블 화이트,0,0|0|0,0|0,0|0|0,#6b6e75|#FFFFFF,2012.09,80.5 x 151.1 x 9.4,5.55,14,180,3100,190만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
97,samsung,note_series,SHV-E160,갤럭시노트,GalaxyNote,16|32,카본 블랙|세라믹 화이트|베리 핑크,0,0|0,0|0|0,0|0|0,#1f262f|#ffffff|#c22352,2011.11,83 x 146.9 x 9.7,5.29,13.43,178,2500,200만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
98,samsung,samsung_folder,SM-G160,갤럭시폴더2,GalaxyFolder2,16|32,블랙|레드,0,0|0,0|0,0|0|0,#000000|#980000,2017.06,60.2 x 122 x 15.4,3.8,9.6,160,1950,500만,800만,미지원,\N,Galaxy,\N,\N,\N,\N,\N
99,samsung,samsung,SM-G610,갤럭시 온7 2016,Galaxy On7 2016,16,블랙|골드,0,0,0|0,0|0|0,#000000|#f1d978,2016.11,75 x 151.7 x 8,5.5,13.9,167,3300,800만,"1,300만","2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
100,samsung,samsung,SM-G600,갤럭시와이드,GalaxyWide,16,블랙|화이트|골드,0,0,0|0|0,0|0|0,#000000|#FFFFFF|#f1d978,2016.07,77.5 x 151.8 x 8.2,5.5,13.9,172,3500,500만,"1,300만","2 TB, 128 GB",\N,Galaxy,\N,\N,\N,\N,\N
101,samsung,samsung,SM-J737,갤럭시와이드3,GalaxyWide3,32,블랙|블루 실버,0,0,0|0,0|0|0,#000000|#AEBDD2,2018.05,76.2 x 153.3 x 8.7,5.5,13.9,180,3300,"1,300만","1,300만","2 TB, 400 GB",\N,Galaxy,\N,\N,\N,\N,\N
102,samsung,samsung,SM-G850,갤럭시알파,GalaxyAlpha,32,챠콜 블랙|다즐링 화이트|프로스티드 골드|슬릭 실버|스쿠버 블루,0,0,0|0|0|0|0,0|0|0,#6b6e75|#ffffff|#aa998b|#cacdd4|#57abde,2014.09,65.5 x 132.4 x 6.7,4.7,11.93,115,1860,210만,"1,200만",미지원,\N,Galaxy,\N,\N,\N,\N,\N
103,samsung,samsung,SHW-M585,갤럭시코어,GalaxyCore,8,페블 블루|마블 화이트,0,0,0|0,0|0|0,#283C55|#FFFFFF,2014.07,67.6 x 129.3 x 8.95,4.3,10.9,124,1800,30만,500만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
104,samsung,samsung,SHW-M580,갤럭시코어 Safe,GalaxyCore Safe,8,페블 블루|마블 화이트,0,0,0|0,0|0|0,#283C55|#FFFFFF,2014.03,67.6 x 129.3 x 8.95,4.3,10.9,124,1800,30만,500만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
105,samsung,samsung,SHW-M570,갤럭시코어 Advance,GalaxyCore Advance,8,블랙,0,0,0,0|0|0,#000000,2014.02,70.5 x 133.3 x 9.7,4.7,11.93,145,2000,50만,500만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
106,samsung,samsung,SM-T255,갤럭시W,GalaxyW,16,블랙|화이트|레드,0,0,0|0|0,0|0|0,#000000|#FFFFFF|#553139,2014.06,99.6 x 191.8 x 8.8,7.0,17.78,245,3200,200만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
107,samsung,samsung,SM-C115,갤럭시줌2,GalaxyZoom2,8|16,챠콜 블랙|시머리 화이트|일렉트릭 블루,0,0|0,0|0|0,0|0|0,#6b6e75|#ffffff|#aa998b|#57abde,2014.05,70.8 x 137.5 x 16.6,4.8,12.1,200,2430,200만,"2,070만",최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
108,samsung,samsung,SHV-E500,갤럭시윈,GalaxyWin,8,화이트,0,0,0,0|0|0,#FFFFFF,2013.11,70.7 x 133.3 x 9.7,4.6,11.8,152,2000,30만,500만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
109,samsung,samsung,SM-G910,갤럭시라운드,GalaxyRound,32,럭셔리 브라운,0,0,0,0|0|0,#312D2C,2013.10,79.6 x 151.1 x 7.9,5.7,14.8,154,2800,200만,1200만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
110,samsung,samsung,SHV-E400,갤럭시골든,GalaxyGolden,16,샴페인 골드,0,0,0,0|0|0,#fedeb9,2013.08,59.5 x 118 x 15.8,3.7,9.3,179,1820,190만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
111,samsung,samsung,SHV-E310,갤럭시메가 6.3,GalaxyMega 6.3,16,블랙,0,0,0,0|0|0,#000000,2013.06,88 x 167.6 x 8,6.3,16,199,3200,160만,800만,"2 TB, 64 GB",\N,Galaxy,\N,\N,\N,\N,\N
112,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,8|16,스틸 그레이|크리스탈 화이트|페스티벌 오렌지,0,0|0,0|0|0,0|0|0,#6b6e75|#ffffff|#E0431A,2013.01,68.1 x 134.2 x 9.05,4.6,11.8,134,2000,100만,800만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
113,samsung,samsung,SHV-E170,갤럭시R style,GalaxyR style,16,화이트,0,0,0,0|0|0,#FFFFFF,2012.06,66 x 125 x 9.5,4.3,10.9,127,1650,130만,500만,최대 64GB,\N,Galaxy,\N,\N,\N,\N,\N
114,samsung,samsung,SHW-M340,갤럭시M style,GalaxyM style,4,블루 블랙|플래티넘 실버,0,0,0|0,0|0|0,#6b6e75|#ffffff,2012.01,63 x 122.5 x 9.99,4.0,10.1,123.5,1650,30만,300만,최대 32GB,\N,Galaxy,\N,\N,\N,\N,\N
115,samsung,samsung,SHW-M240,갤럭시에이스,GalaxyAce,0.5,화이트,0,0,0,0|0|0,#FFFFFF,2011.01,59.9 x 112.4 x 11.5,3.5,8.89,114,1350,\N,500만,최대 32GB,\N,Galaxy,\N,\N,\N,\N,\N
116,samsung,samsung,SHW-M130,갤럭시U,GalaxyU,8,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2010.08,59.6 x 119.5 x 12.4,3.7,9.3,131,1500,30만,500만,최대 32GB,\N,Galaxy,\N,\N,\N,\N,\N
117,samsung,samsung,SM-A202,갤럭시진2,GalaxyJean2,32,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2019.06,69.7 x 147.4 x 8.4,5.8,14.7,141,3000,800민,"1,300만+500만 (듀얼)","2 TB, 512 GB",\N,Galaxy,\N,\N,\N,\N,\N
118,samsung,samsung,SM-J415-KA,카카오 리틀프렌즈 폰2,kakao LittleFriends Phone2,32,블랙,0,0,0,0|0|0,\N,2018.11,76.7 x 161.3 x 7.9,6.0,15.24,178,3300,500만,"1,300만","2 TB, 512 GB",\N,\N,\N,\N,\N,\N,\N
119,samsung,samsung,SM-G611,갤럭시 온7 프라임,Galaxy On7 Prime,32,블랙|골드,0,0,0|0,0|0|0,#000000|#f1d978,2018.02,75 x 151.7 x 8.1,5.5,13.9,166,3300,"1,300만","1,300만","2 TB, 256 GB",\N,\N,\N,\N,\N,\N,\N
121,samsung,samsung_folder,SM-B510,삼성 마스터폰 ,Samsung MasterPhone KT 3G,0.25,실버,0,0,0,0|0|0,#cccccc,2014.05,57.5 x 112.5 x 14.8,3.0,7.6,119,1000,30만,300만,"2 TB, 16 GB",\N,\N,\N,\N,\N,\N,\N
122,samsung,samsung_folder,SM-B510,삼성 마스터폰 SKT 3G,Samsung MasterPhone SKT 3G,0.25,실버,0,0,0,0|0|0,\N,2014.05,57.5 x 112.5 x 14.8,3.0,7.6,119,1000,30만,300만,"2 TB, 16 GB",\N,\N,\N,\N,\N,\N,\N
123,samsung,samsung_folder,SM-B510,삼성 마스터폰 LG 3G,Samsung MasterPhone LG 3G,0.25,실버,0,0,0,0|0|0,\N,2014.05,57.5 x 112.5 x 14.8,3.0,7.6,119,1000,30만,300만,"2 TB, 16 GB",\N,\N,\N,\N,\N,\N,\N
124,lg,lg,LG-F370,F70,F70,4|8,블랙|화이트,0,0|0,0|0,0|0|0,#000000|#FFFFFF,2014.05,66.4 x 127.5 x 9.95,4.5,11.4,129.6,2440,30만,500만,최대 32GB,\N,\N,\N,\N,\N,\N,\N
125,lg,g_series,LM-G820,G8 ThinQ,G8 ThinQ,128,뉴 오로라 블랙|뉴 모로칸 블루|카민 레드,0,0,0|0|0,0|0|0,#000000|#003153|#6F1111,2019.03,71.8 x 151.9 x 8.4,6.1,15.49,167,3500,800만,"1,600만+1,200만+1,200만 (트리플)",2 TB,\N,\N,\N,\N,\N,\N,\N
126,lg,g_series,LM-G710,G7 ThinQ,G7 ThinQ,64,뉴 오로라 블랙|뉴 모로칸 블루|라즈베리 로즈,0,0,0|0|0,0|0|0,#000000|#003153|#C23352,2018.05,71.9 x 153.2 x 7.9,6.1,15.49,162,3000,800만,"1,600만+1,600만 (듀얼)",2 TB,\N,\N,\N,\N,\N,\N,\N
127,lg,g_series,LM-G710P,G7 ThinQ Plus,G7 ThinQ Plus,128,뉴 오로라 블랙|뉴 모로칸 블루|라즈베리 로즈,0,0,0|0|0,0|0|0,#000000|#003153|#C23352,2018.05,71.9 x 153.2 x 7.9,6.1,15.49,162,3000,800만,"1,600만+1,600만 (듀얼)",2 TB,\N,\N,\N,\N,\N,\N,\N
128,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,32|64,아스트로 블랙|미스틱 화이트|아이스 플래티넘|테라 골드|마린 블루|라벤더 바이올렛|라즈베리 로즈,0,0|0,0|0|0|0|0|0|0,0|0|0,#000000|#FFFFFF|#7f899a|#aa8a80|#7695bd|#d8bfd8|#c23352,2017.03,71.9 x 148.9 x 7.9,5.7,14.4,163,3300,500만,"1,300만+1,300만 (듀얼)",2 TB,\N,\N,\N,\N,\N,\N,\N
129,lg,g_series,LGM-G600P,G6 ThinQ Plus,G6 ThinQ Plus,128,옵티컬 아스트로 블랙|옵티컬 테라 골드|옵티컬 마린 블루,0,0,0|0|0,0|0|0,#000000|#aa8a80|#7695bd,2017.06,71.9 x 148.9 x 7.9,5.7,14.4,163,3300,500만,"1,300만+1,300만 (듀얼)",2 TB,\N,\N,\N,\N,\N,\N,\N
130,lg,g_series,LG-F700,G5,G5,32,티탄|골드|실버|핑크,0,0,0|0|0|0,0|0|0,#353535|#c2baa7|#c0c0c0|#d4bbc1,2016.03,73.9 x 149.4 x 7.7,5.3,13.4,159,2800,800만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
131,lg,g_series,LG-F500,G4,G4,32,메탈릭 그레이|세라믹 화이트|골드,0,0,0|0|0,0|0|0,#353535|#ffffff|#aa998b,2015.04,76.1 x 148.9 x 6.3,5.5,13.9,155,3000,800만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
132,lg,g_series,LG-F400,G3,G3,16|32,메탈릭 블랙|실크 화이트|샤인 골드|문 바이올렛|버건디 레드,0,0|0,0|0|0|0|0,0|0|0,#353535|#ffffff|#aa998b|#4b0082|#c71585,2014.05,74.6 x 146.3 x 8.9,5.5,13.9,151,3000,210만,"1,300만","2 TB, 128 GB",\N,\N,\N,\N,\N,\N,\N
133,lg,g_series,LG-F410,G3 A,G3 A,32,티탄|화이트,0,0,0|0,0|0|0,#353535|#ffffff,2014.08,71.6 x 141 x 9.8,5.2,13.22,146.8,2610,210만,"1,300만","2 TB, 64 GB",\N,\N,\N,\N,\N,\N,\N
134,lg,g_series,LG-F470,G3 Beat,G3 Beat,8,메탈릭 블랙|실크 화이트|샤인 골드,0,0,0|0|0,0|0|0,#353535|#ffffff|#aa998b,2014.07,74.6 x 146.3 x 8.9,5.2,13.22,134,2610,210만,"1,300만",최대 32GB,\N,\N,\N,\N,\N,\N,\N
135,lg,g_series,LG-F490,G3 Screen,G3 Screen,32,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2014.10,81.8 x 157.8 x 9.5,5.2,13.22,182,3000,210만,"1,300만",최대 2TB,\N,\N,\N,\N,\N,\N,\N
136,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,16|32,메탈릭 블랙|실크 화이트|샤인 골드,0,0|0,0|0|0,0|0|0,#353535|#ffffff|#aa998b,2014.07,74.6 x 146.3 x 8.9,5.5,13.9,154,3000,210만,"1,300만","2 TB, 128 GB",\N,\N,\N,\N,\N,\N,\N
137,lg,g_series,LG-F320,G2,G2,32,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2013.08,70.9 x 138.5 x 8.9,5.2,13.22,143,2610,210만,"1,300만","2 TB, 64 GB",\N,\N,\N,\N,\N,\N,\N
138,lg,g_series,LG-F350,G Pro2,G Pro2,32,티탄|화이트|실버,0,0,0|0|0,0|0|0,#353535|#ffffff|#c0c0c0,2014.02,81.9 x 157.9 x 8.3,5.9,14.99,172,3200,210만,"1,300만","2 TB, 64 GB",\N,\N,\N,\N,\N,\N,\N
139,lg,g_series,LG-F430,Gx2,Gx2,8,티탄 블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2014.08,79.2 x 152.1 x 9.1,5.7,14.4,168,3200,130만,800만,최대 64GB,\N,\N,\N,\N,\N,\N,\N
140,lg,g_series,LG-F310,Gx,Gx,32,블랙|화이트,0,0,0|0,0|0|0,#000000|#FFFFFF,2013.12,76.1 x 150.6 x 9.2,5.5,13.9,167,3140,210만,"1,300만",최대 64GB,\N,\N,\N,\N,\N,\N,\N
141,lg,g_series,LG-F510,G Flex2,G Flex2,16|32|64,플래티넘 실버|플라멩코 레드,0,0|0|0,0|0,0|0|0,#000000|#CE0000,2015.01,75.3 x 149.1 x 7.1,5.5,13.9,152,3000,210만,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
142,lg,g_series,LG-F340,G Flex,G Flex,32,티탄 실버,0,0,0,0|0|0,#000000,2013.11,81.6 x 160.5 x 7.9,5.5,13.9,177,3500,210만,"1,300만",미지원,\N,\N,\N,\N,\N,\N,\N
143,lg,lg,LG-Q720CS,Stylo 5,Stylo 5,32,그레이|로즈,0,0,0|0,0|0|0,\N,국내미출시,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
144,lg,lg,LG-Q720AM,Stylo 5 Plus,Stylo 5 Plus,32,블랙,0,0,0,0|0|0,\N,국내미출시,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
145,lg,lg,LG-MP450,Stylus 3,Stylus 3,16,티탄|핑크|골드,0,0,0|0|0,0|0|0,\N,국내미출시,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
146,lg,lg,LG-F720,Stylus 2,Stylus 2,16,티탄|화이트,0,0,0|0,0|0|0,#353535|#ffffff,2016.03,79.6 x 155 x 7.4,5.7,14.4,145,3000,800만,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
147,lg,lg,LG-F560,G 스타일로,G Stylo,8,티탄|화이트,0,0,0|0,0|0|0,#353535|#ffffff,2015.04,79.2 x 154.3 x 9.6,5.7,14.4,163,3000,500만,800만,2 TB,\N,\N,\N,\N,\N,\N,\N
148,lg,lg,LG-D690,G3 Stylus,G3 Stylus,8,블랙|화이트|골드,0,0,0|0|0,0|0|0,\N,2014.08,75.9 x 149.3 x 10.2,5.5,13.9,163,3000,\N,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
149,lg,k_series,LG-F670,K10,K10,8|16,인디고 블랙|화이트,0,0|0,0|0,0|0|0,#28303D|#ffffff,2016.01,74.8 x 146.6 x 8.8,5.3,13.4,140,2300,500만,"1,300만","2 TB, 128 GB",\N,\N,\N,\N,\N,\N,\N
150,lg,lg,LG-F820,U폰,U phone,32,블랙|화이트|핑크,0,0,0|0|0,0|0|0,#000000|#FFFFFF|#D8C6C6,2016.10,73.2 x 147.5 x 6.9,5.2,13.22,135,3000,800만,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
151,lg,lg,LG-F620,클래스,LG CLASS,16,블루 블랙|골드|실버,0,0,0|0|0,0|0|0,#334050|#c2baa7|#c0c0c0,2015.09,71.8 x 142 x 7.4,5.0,12.7,147,2050,800만,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
152,lg,lg,LG-F540,볼트,LG Volt,8,티탄|화이트|골드,0,0,0|0|0,0|0|0,#353535|#ffffff|#c2baa7,2015.04,66.1 x 133.3 x 9.9,4.7,11.93,119,2100,100만,800만,최대 32GB,\N,\N,\N,\N,\N,\N,\N
153,lg,lg,LG-F520,아카,LG AKA,16,우키(화이트)|에기(옐로우)|소울(네이비)|요요(핑크),0,0,0|0|0|0,0|0|0,#ffffff|#F8D000|#242834|#E94F75,2014.11,71.9 x 138.7 x 9.9,5.0,12.7,135.5,2540,210만,800만,최대 32GB,\N,\N,\N,\N,\N,\N,\N
154,lg,q_series,LM-Q925,Q9,Q9,64,뉴 오로라 블랙|뉴 플래티넘 그레이,0,0,0|0,0|0|0,#181D30|#7C7B81,2019.01,71.9 x 153.2 x 7.9,6.1,15.49,159,3000,800만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
155,lg,q_series,LM-Q927,Q9 One,Q9 One,64,뉴 오로라 블랙|뉴 플래티넘 블루,0,0,0|0,0|0|0,#181D30|#003153,2019.02,71.9 x 153.2 x 7.9,6.1,15.49,156,3000,800만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
156,lg,q_series,LM-Q815,Q8 2018,Q8 2018,32,오로라 블랙|모로칸 블루,0,0,0|0,0|0|0,#000000|#003153,2018.08,77.7 x 160.1 x 8.4,6.2,15.75,172,3300,500만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
157,lg,q_series,LGM-X800,Q8,Q Stylus Plus,32,오로라 블랙|모로칸 블루,0,0,0|0,0|0|0,#000000|#003153,2017.08,71.9 x 149 x 8,5.2,13.22,146,3000,500만,"1,600만+800만 (듀얼)",2 TB,\N,\N,\N,\N,\N,\N,\N
158,lg,q_series,LMQ710,Q Stylus,Q Stylus,32,블랙,0,0,0,0|0|0,\N,2018.08,77.8 x 160.2 x 8.4,6.2,15.75,172,\N,500만,"1,600만",2 TB,\N,\N,\N,\N,\N,\N,\N
159,lg,q_series,LMQ710HS,Q Stylus Alpha,Q Stylus Alpha,32,블랙|블루,0,0,0|0,0|0|0,\N,\N,77.8 x 160.2 x 8.4,6.2,15.75,172,3300,500만,"1,300만",2 TB,\N,\N,\N,\N,\N,\N,\N
