site_name,model_name,model_code,maker,lauch,os,sell_type,display_inch,display_centi,panel_type,resolution,ppi,refresh_rate,display_ratio,display_area,display_width,display_height,hdr_standard,ap_type,core_num,core_clock,graphic_core,npu_dsp,sensor_hub,com_modem,system_ram,in_mem,storage_device,out_mem,5G,4G,wifi,bluetooth,satelite,usim_type,dual_usim,cam_type,back_cam,front_cam,video,flash,picture_resol,front_disp_resol,front_video_resol,apecture,cam_char,trem_correction,trem_prevention,cam_flash,hdr_support,auto_hdr,optic_zoom,zio_tag,lazer_auto_focus,auto_focus,out_focus,touch_focus,panorama,tof_sensor,shoot_night_mode,earphone_term,speaker,high_sound_qual_play,sound_tech,fingerprint_recog,face_recog,iris_recog,speech_recog,ai,elec_payment,touch_pen,waterproof,etc,charge_term,battery_storage,battery_type,battery_char,battery_mount_method,charge_support,high_speed_charge,wireless_charge,color,length,width,thickness,weight
나무위키,V30,LGM-V300,lg,,안드로이드 7.1 (Nougat) → 8.0 (Oreo)[1] → 9 (Pie)LG UX 6.0+ → 8.0,,,6.2인치,Plastic 소재의 AMOLED, 2880 x 1440 ,537 ppi,60 Hz,0.75625,,,,,퀄컴 스냅드래곤 835 MSM8998 Platform.  ,,,,퀄컴 Hexagon 682 DSP,DSP 대체,Qualcomm Snapdragon X16 LTE Modem,4 GB LPDDR4X SDRAM,, 64 / 128 UFS 2.1, micro SDXC (규격상 2 TB,,4G,,5,"GPS & A-GPS, GLONASS",,,,"1,600만 화소+1,300만 화소","1,600만 화소",,LASER AF 및 LED 플래시,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,전면 카메라 인식 방식,,,,,,,기본,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1", 3300 mAh,,"퀄컴 퀵 차지 3.0 (16.2 W), USB Power Delivery 2.0 (16.2 W)",,,,,"오로라 블랙, 모로칸 블루, 클라우드 실버, 라벤더 바이올렛, 죠죠 화이트, 라즈베리 로즈",75.4,151.7, 7.3 mm, 158 g
나무위키,V20,LG-F800,lg,,안드로이드 7.0 (Nougat) → 8.0 (Oreo) → 9 (Pie)LG UX 5.0+ → 6.0+ → 8.0,,,2.1인치,IPS TFT-LCD,2560 x 1440,513 ppi,60 Hz,16:9+2:13,,,,,퀄컴 스냅드래곤 820 MSM8996 SoC.  ,,,,퀄컴 Hexagon 680 DSP,DSP 대체,Qualcomm Snapdragon X12 LTE Modem,4 GB LPDDR4 SDRAM,, 32 / 64 UFS 2.0,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"1,600만 화소+800만 화소","1,600만 화소",,LASER AF 및 LED 플래시,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,기본,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1", 3200 mAh,,퀄컴 퀵 차지 3.0 (16.2 W),,,,,"티탄, 실버, 핑크",78.1,159.7, 7.6 mm, 173 g
나무위키,V10,LG-F600,lg,,안드로이드 5.1 (Lollipop) → 6.0 (Marshmallow) → 7.0 (Nougat)LG UX 4.0+ → 5.0+,,,2.1인치,IPS TFT-LCD,2560 x 1440,513 ppi,60 Hz,16:9+?:?,,,,,퀄컴 스냅드래곤 808 MSM8992 SoC.  ,,ARM Cortex-A57 Dual-Core 1.8 GHz CPUARM Cortex-A53 Quad-Core 1.4 GHz CPU,퀄컴 Adreno 418 600 MHz GPU,퀄컴 Hexagon V56 DSP,DSP 대체,Qualcomm Snapdragon X10 LTE Modem,4 GB LPDDR3 SDRAM,, 64 내장 메모리,,,4G,,4.1,"GPS & A-GPS, GLONASS",,일부 모델 듀얼심 지원,,500만 화소+500만 화소,500만 화소,,500만 화소,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,퀄컴 퀵 차지 2.0 (16.2 W),,,,,"럭스 화이트, 오션 블루, 모던 베이지, 오팔 블루, 스페이스 블랙",79.3,159.6, 8.6 mm, 192 g
나무위키,X5 2018,LM-X510,lg,,안드로이드 8.0 (Oreo) → 9 (Pie)LG UX 6.0+ → 8.0,,,5.5인치,IPS TFT-LCD,1280 x 720,#NAME?,60 Hz,0.672916667,,,,,MediaTek MT6750 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 32 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,"DTS:X 음향 기술 탑재, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 4500 mAh,,미디어텍 Pump Express+ (- W),,,,,모로칸 블루,78.1,154.7, 8.9 mm, 171 g
나무위키,X4,LM-X410,lg,,안드로이드 7.1 (Nougat) →  8.1 (Oreo)LG UX 6.0 → 6.0+,,,5.3인치,IPS TFT-LCD,1280 x 720,277 ppi,60 Hz,0.672916667,,,,,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X6 LTE Modem,2 GB LPDDR3 SDRAM,, 16 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,후면 800만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,,,,,,"오로라 블랙, 테라 골드",75.1,148.6, 8.6 mm, 164 g
나무위키,X4 Plus,LM-X415,lg,,안드로이드 7.1 (Nougat) →  8.1 (Oreo)LG UX 6.0 → 6.0+,,,5.3인치,IPS TFT-LCD,1280 x 720,277 ppi,60 Hz,0.672916667,,,,,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X6 LTE Modem,2 GB LPDDR3 SDRAM,, 16 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,후면 800만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,,,,,,"오로라 블랙, 테라 골드",75.1,148.6, 8.6 mm, 164 g
나무위키,X6 2019,LM-X625,lg,,안드로이드 9 (Pie) → 10LG UX 8.0 → 9.0 VELVET UI,,,6.26인치,IPS TFT-LCD, 1520 x 720 ,269 ppi,60 Hz,0.797916667,,,,,MediaTek Helio P22 MT6762 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,3 GB LPDDR3 SDRAM,, 64 eMMC 5.1,,,4G,,5,"GPS & A-GPS, GLONASS",,,,"1,600만 화소+500만 화소+200만 화소","1,600만 화소",,LED 플래시,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,"MIL-STD-810G 인증 취득, DTS:X 음향 기술 탑재, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3500 mAh,,,,,,,"뉴 오로라 블랙, 뉴 모로칸 블루",77,161.3, 8.7 mm, 172 g
나무위키,X4 2019,LM-X420,lg,,안드로이드 8.1 (Oreo) → 9 (Pie)LG UX 7.0 → 8.0,,,5.7인치,IPS TFT-LCD, 1440 x 720 ,282 ppi,60 Hz,0.75625,,,,,MediaTek Helio P22 MT6762 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 32 eMMC 5.1,,,4G,,5,"GPS & A-GPS, GLONASS",,일부 모델 듀얼심 지원,,"후면 1,600만 화소", 800만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,"MIL-STD-810G 인증 취득, DTS:X 음향 기술 탑재, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,,,,,,"뉴 오로라 블랙, 뉴 플래티넘 그레이, 뉴 모로칸 블루",71.9,153, 8.3 mm, 144 g
나무위키,X2 2019,LM-X220,lg,,안드로이드 9 (Pie)LG UX 8.0,,,5.45인치,IPS TFT-LCD, 1440 x 720 ,295 ppi,60 Hz,0.75625,,,,,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X6 LTE Modem,2 GB LPDDR3 SDRAM,, 32 eMMC 5.1,,,4G,,5,GPS & A-GPS,,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIL-STD-810G 인증 취득,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,,,,,,"뉴 오로라 블랙, 뉴 모로칸 블루, 뉴 플래티넘 그레이",71.5,147, 8.2 mm, 147 g
나무위키,X2 2018,LM-X210,lg,,안드로이드 7.1 (Nougat)LG UX 6.0,,,5.0인치,IPS TFT-LCD,1280 x 720,277 ppi,60 Hz,0.672916667,,,,,퀄컴 스냅드래곤 212 MSM8909AA SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X5 LTE Modem,2 GB LPDDR3 SDRAM,, 16 eMMC 4.5,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,후면 800만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2500 mAh,,,,,,,"오로라 블랙, 모로칸 블루, 테라 골드, 펄 화이트, 메탈릭 레드",71.9,144.8, 8.2 mm, 152 g
나무위키,X500,LGM-X320,lg,,안드로이드 7.0 (Nougat) → 8.1 (Oreo)LG UX 5.0+ → 6.0+,,,5.5인치,IPS TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,MediaTek MT6750 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 32 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 4500 mAh,,미디어텍 Pump Express+ (- W),,,,,"블랙 티탄, 샤이니 티탄, 샤이니 골드, 샤이니 블루",78.1,154.7, 8.4 mm, 164 g
나무위키,X401,LGM-X401,lg,,안드로이드 7.0 (Nougat) → 8.1 (Oreo)LG UX 5.0+ → 6.0+,,,5.3인치,IPS TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,MediaTek MT6750 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 16 / 32 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,지문인식 - 에어리어 방식 별도 센서 탑재,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2800 mAh,,,,,,,"블랙, 티탄, 골드",75.3,148.7, 7.9 mm, 142 g
나무위키,X400,LGM-K121,lg,,안드로이드 7.0 (Nougat) → 8.1 (Oreo)LG UX 5.0+ → 6.0+,,,5.3인치,IPS TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,MediaTek MT6750 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 16 / 32 eMMC 5.1,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,지문인식 - 에어리어 방식 별도 센서 탑재,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2800 mAh,,,,,,,"블랙, 티탄, 골드",75.3,148.7, 7.9 mm, 142 g
나무위키,X300,LGM-K120,lg,,안드로이드 7.0 (Nougat) → 8.1 (Oreo)LG UX 5.0+ → 6.0+,,,5.0인치,IPS TFT-LCD,1280 x 720,294 ppi,,0.672916667,,,,,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X6 LTE Modem,2 GB LPDDR3 SDRAM,, 16 eMMC -.-,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2500 mAh,,,,,,,"실버, 다크 블루, 티탄, 골드",72.1,144.8, 8.09 mm, 142 g
나무위키,엑스파워,LG-F750,lg,,안드로이드 6.0 (Marshmallow)LG UX 5.0,,,5.3인치,IPS TFT-LCD,1280 x 720,#NAME?,60 Hz,0.672916667,,,,,MediaTek MT6735 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 16 eMMC 4.5,,,4G,,4.1,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 4100 mAh,,미디어텍 Pump Express (- W),,,,,"인디고 블랙, 화이트, 골드",74.9,148.9, 7.9 mm, 139 g
나무위키,X5,LG-F770,lg,,안드로이드 6.0 (Marshmallow)LG UX 5.0,,,5.5인치,IPS TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,MediaTek MT6735 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 16 eMMC -.-,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,지상파 DMB 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2800 mAh,,,,,,,"인디고 블랙, 화이트",76.9,151.6, 7.2 mm, 133 g
나무위키,X스킨,LG-F740,lg,,안드로이드 6.0 (Marshmallow)LG UX 5.0,,,5.0인치,IPS TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,퀄컴 스냅드래곤 210 MSM8909 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X5 LTE Modem,1.5 GB LPDDR3 SDRAM,, 16 eMMC 4.5,,,4G,,4.1,"GPS & A-GPS, GLONASS",,,,후면 800만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2100 mAh,,,,,,,"티탄 블랙, 골드",71.4,144.8, 6.9 mm, 122 g
나무위키,X캠,LG-F690,lg,,안드로이드 6.0 (Marshmallow)LG UX 5.0,,,5.2인치,IPS TFT-LCD,1920 x 1080,#NAME?,60 Hz,0.672916667,,,,,MediaTek MT6753 SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 16 eMMC -.-,,,4G,,4.2,"GPS & A-GPS, GLONASS",,일부 모델 하이브리드 듀얼심 지원,,"1,300만 화소+500만 화소","1,300만 화소",,LED 플래시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2520 mAh,,,,,,,"티탄 실버, 화이트, 골드, 핑크 골드",73.6,147.5, 6.9 mm, 121.7 g
나무위키,X스크린,LG-F650,lg,,안드로이드 6.0 (Marshmallow) → 7.0(Nougat)LG UX 5.0 → 5.0+,,,1.76인치,IPS TFT-LCD,1280 x 720,#NAME?,,16:9+?:?,,,,,퀄컴 스냅드래곤 410 MSM8916 SoC.  ,,,,퀄컴 Hexagon QDSP6 V5 DSP,DSP 대체,Qualcomm Gobi MDM9x25,2 GB LPDDR3 SDRAM,, 16 eMMC -.-,,,4G,,4.1,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2300 mAh,,,,,,,기본,71.8,142.6, 7.1 mm, 120 g
나무위키,넥서스 5x,LG-H791,lg,,안드로이드 6.0 (Marshmallow) → 7.0 → 7.1 (Nougat) → 8.0 → 8.1 (Oreo),,,,,,,,,,,,,,,,,,,,2 GB LPDDR3 SDRAM,, 16 / 32 eMMC 5.0,,,,,4.2,,,,,"후면 Sony Exmor IMX377 센서 사용, 1,230만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VoLTE 및 Wideband Audio 지원, 에어리어 방식 지문인식 Nexus Imprint 지원, 전후면 올레포빅 코팅","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1", 2700 mAh,,USB Power Delivery (15 W),,,,,"카본, 쿼츠, 아이스",72.6,147, 7.9 mm, 136 g
나무위키,옵티머스 LTE3,LG-F260,lg,,안드로이드 4.1 (Jelly Bean) → 4.4 (KitKat)옵티머스 UI 3.0 → 4.0,,,,,,,,,,,,,,,,,,,,1 / 2 GB LPDDR2 SDRAM,, 8 내장 메모리,,,,,4,,,,,후면 800만 화소, 130만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2540 mAh,,,,,,,,68.2,131.7, 9.6 mm, 134 g
나무위키,와인 스마트 재즈,LG-F610,lg,,안드로이드 5.1 (Lollipop)LG UX 4.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR3 SDRAM,, 4 내장 메모리,,,,,4,,,,,후면 300만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VoLTE 지원, 지상파 DMB 및 고화질 스마트 DMB 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1700 mAh,,,,,,,"베이지, 브라운",58.7,117.7, 16.6 mm, 143 g
나무위키,와인 스마트,LG-F480,lg,,안드로이드 4.4 (KitKat)[4]LG UX 3.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR2 SDRAM,, 4 eMMC,,,,,4,,,,,후면 800만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,한국,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1700 mAh,,,,,,,"블랙, 화이트",59.4,118.6, 16.9 mm, 140.8 g
나무위키,와인 스마트 3G,LG-T480,lg,,안드로이드 4.4 (KitKat)[4]LG UX 3.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR2 SDRAM,, 4 eMMC,,,,,4,,,,,후면 800만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,한국,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1700 mAh,,,,,,,"블랙, 화이트",59.4,118.6, 16.9 mm, 140.8 g
나무위키,LG폴더,LM-Y110,lg,,안드로이드 6.0 (Marshmallow) 기반 커스텀 운영체제LG UX 6.0 기반 커스텀 UI,,,3.0인치,TFT-LCD,240 x 400,#NAME?,60 Hz,0.63125,,,,,퀄컴 스냅드래곤 210 MSM8909 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X5 LTE Modem,1 GB LPDDR3 SDRAM,, 8 eMMC -.-,,,4G,,4.2,GPS & A-GPS,,,,후면 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1470 mAh,,,,,,,"그레이, 실버",54.1,112.7, 17.4 mm, 130 g
나무위키,스마트폴더,LGM-X100,lg,,안드로이드 7.1 (Nougat)LG UX 6.0,,,3.3인치,TFT-LCD, 480 x 844 ,#NAME?,60 Hz,0.883333333,,,,,퀄컴 스냅드래곤 212 MSM8909 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X5 LTE Modem,2 GB LPDDR3 SDRAM,, 16 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4.2,GPS & A-GPS,,,,후면 500만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"지상파 HD DMB 및 고화질 스마트 DMB 지원, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1940 mAh,,,,,,,"블루, 화이트",58.7,117.6, 16.9 mm, 142 g
나무위키,갤럭시 폴드,SM-F907,samsung,,안드로이드 9 (Pie) → 10 → 11Samsung One UI 1.2 → 1.5 → 2.1 → 2.5 → 3 → 3.1,,,,,,,,,,,,,퀄컴 스냅드래곤 855 SM8150 Platform.  ,,Qualcomm Kryo 485 Gold Single-Core 2.84 GHz + Triple-Core 2.41 GHz CPUQualcomm Kryo 485 Silver Quad-Core 1.78 GHz CPU,퀄컴 Adreno 640 -- MHz GPU,퀄컴 Hexagon 690 DSP,DSP 대체,Qualcomm Snapdragon X24 LTE Modem,12 GB LPDDR4X SDRAM,, 512 UFS 3.0,,5G,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,(DisplayPort -.- 지원)일부 모델 듀얼심 지원,,"1,200만 화소+1,200만 화소+1,600만 화소","1,200만 화소",,LED 플래시광학 0.5-2배줌 지원,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,전면 카메라 인식 방식,,,,,,,"AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.1 Gen1 Type-C x 1 , 4235 mAh,,"삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W), USB Power Delivery 2.0 (15 W)",,,,,"코스모스 블랙, 스페이스 실버, 마션 그린, 아스트로 블루다크 블랙 힌지, 골드 힌지, 실버 힌지",62.8,160.9, 17.1 / 15.7 mm (접힌 상태),276 g
나무위키,아이폰SE(2020),A2775,apple,,iOS 9.3 → 10 → 11 → 12 → 13 → 14,,,4.0인치,IPS TFT-LCD, 1136 x 640 ,326ppi,60Hz,0.672916667,,,,,Apple A9 APL0898 & APL1022 SoC.  ,,,,미탑재,Apple M9 모션 인식 프로세서,미탑재,,,,,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,200만 화소", 120만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,," [ 기타 탑재 센서 정보 ]가속도, 자이로, 조도, 근접","USB 2.0 Apple Lightning 8-pin, 3.5mm 단자", 1624mAh,,,,,,,"스페이스 그레이, 실버, 골드, 로즈 골드",58.6,123.8, 7.6mm, 113g
나무위키,갤럭시 A80,SM-A805,samsung,,안드로이드 9 (Pie) → 10 → 11Samsung One UI 1.1 → 2 → 3.1,,,6.7인치,Super AMOLED, 2400 x 1080 ,393 ppi,60 Hz,0.839583333,,,,,퀄컴 스냅드래곤 730G SM7150-AB Platform.  ,,Qualcomm Kryo 470 Gold MP2 2.2 GHz CPUQualcomm Kryo 470 Silver MP6 1.8 GHz CPU,퀄컴 Adreno 618 825 MHz GPU,퀄컴 Hexagon 688 DSP,DSP 대체,Qualcomm Snapdragon X15 LTE Modem,8 GB LPDDR4X SDRAM,, 128 UFS 2.1,,,4G,,5,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,디스플레이 내장형,,,,,,,,Dolby Atmos 기술 탑재,USB 2.0 Type-C x 1, 3700 mAh,,삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W),,,,,"팬텀 블랙, 고스트 화이트, 엔젤 골드, BLACKPINK Editon",76.5,165.2, 9.3 mm, 220 g
나무위키,갤럭시 Z플립,SM-F700,samsung,,안드로이드 10 → 11Samsung One UI 2.1 → 2.5 → 3 → 3.1,,,,,,,,,,,,,퀄컴 스냅드래곤 855+ SM8150-AC Platform.  ,,Qualcomm Kryo 485 Gold MP1 2.96 GHz + MP3 2.4 GHz CPUQualcomm Kryo 485 Silver MP4 1.78 GHz CPU,퀄컴 Adreno 640 675 MHz GPU,퀄컴 Hexagon 690 DSP,DSP 대체,Qualcomm Snapdragon X24 LTE Modem,8 GB LPDDR5 SDRAM,, 256 UFS 3.0,,,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou",,,,"1,200만 화소+1,200만 화소",,,LED 플래시,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,전면 카메라 인식 방식,,,,,,,"Dolby Atmos 기술 탑재, FM 라디오 지원[B],  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 2.0 Type-C x 1, 3300 mAh,,"삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W), USB Power Delivery 2.0 (15 W)",,,,,"미러 블랙, 미러 골드, 미러 퍼플",73.6,87.4, 15.4 mm (접힌 상태),
나무위키,갤럭시 S20,SM-G981,samsung,,안드로이드 10 → 11 Samsung One UI 2.1 → 2.5 → 3 → 3.1,,,6.2인치,Dynamic AMOLED 2X (M10 유기재료) Dual-Edge, 3200 x 1440 ,566 ppi,120 Hz,0.839583333,,,,,퀄컴 스냅드래곤 865 SM8250 Platform.  ,,ARM Cortex-A77 Single-Core 2.84 GHz + Triple-Core 2.42 GHz CPUARM Cortex-A55 Quad-Core 1.8 GHz CPU,퀄컴 Adreno 650 587 MHz GPU,퀄컴 Hexagon 698 DSP,DSP 대체,미탑재,12 GB LPDDR5 SDRAM,, 128 UFS 3.0, micro SDXC (규격상 2 TB,5G,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,,,"1,200만 화소+6,400만 화소+1,200만 화소","1,200만 화소",,LED 플래시광학 1.08배줌 지원[A],,,,,,,,,,,,,,,,,,,,,,,,디스플레이 내장형,전면 카메라 인식 방식,,,,,,,"IP68 등급 방수 방진 지원, AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[B],  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.2 Gen1 Type-C x 1 , 4000 mAh,,"삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",,,,,"코스믹 그레이, 클라우드 블루, 클라우드 핑크, 클라우드 화이트, 아우라 레드",69.1,151.7, 7.9 mm, 163 g
