,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
25,169,LGM-V300,V30,5,인터파크,are*****,18.11.17.,좋습니다,배송은 다음달 도착하여 빠르게 받았습니다 제품은 좋고 저렴하게 구매하였습니다 번창하세요 
26,169,LGM-V300,V30,5,인터파크,youf****,18.10.07.,좋아요,좋은가격에 폰이 나와서 싸게 잘 바꿨네요 부모님꺼 바꿔드렸는데 마음에 들어하십니다
27,169,LGM-V300,V30,5,인터파크,youf****,18.10.07.,잘샀어요,어머님꺼 바꿔드리는김에 제것도 바꿨네요. 만족스럽습니다
28,169,LGM-V300,V30,5,인터파크,leeh****,19.01.08.,좋아요,저렴하게 구매했어요 배송도 빠른편입니다
29,169,LGM-V300,V30,5,인터파크,made****,18.12.30.,쩌뤄,이쁩니다. 배터리도 짱짱하구요~ v20 쓰다 넘어왔는데 좋네요
30,169,LGM-V300,V30,5,인터파크,thdw****,18.12.19.,빠른 배송 꼼꼼한 포장 굳,배송 속도며 포장 상태도 너무 좋네요 저렴한 가격에 사서 사은품은 따로 오지 않았지만 너무 만족스럽습니다!!
31,169,LGM-V300,V30,5,인터파크,myrr****,18.12.14.,배송도 빠르고 좋네요.,다음날 바로와서 잘 변경해서 잘쓰고 있습니다. 감사합니다.ㅎ
32,169,LGM-V300,V30,5,인터파크,sunu****,18.11.08.,배송 빠르네요. 잘 쓰겠습니다.,배송은 로젠택배로 그다음날 바로 받았습니다.  ??이로 포장된 휴대폰 박스와 기타 구성품을 통신사 종이백에 넣어서  박스 포장되서 왔어요
33,169,LGM-V300,V30,5,인터파크,dae*****,18.09.29.,정말 좋아요,정말 싼가격에 잘 구매했습니다. 현완이라 더 좋아요. 많이 파세요ㅎㅎ
34,169,LGM-V300,V30,5,인터파크,seow****,18.10.10.,v30 좋네요,다음날 바로와서 좋았어요 만족하고 사용중입니다.
35,169,LGM-V300,V30,5,인터파크,spee****,18.10.08.,너무 잘쓰고있습니다.,"사장님 응대도 빠르시고, 제가 좀 귀찮게 해드렸는데  친절하게 좋은 제품 잘 보내주셔서 너무 감사합니다.서비스라던지 배송이라던지 모든면에서 너무 만족스러웠습니다. "
36,169,LGM-V300,V30,5,인터파크,play****,18.10.01.,"배송도 좋고, 해피콜도 좋고~","주문한 다음날 저녁에 배송 받았습니다. 기계가 제조일이 좀 되긴했는데, 기계 이상없고, 사은품 케이스 괜찮네요. 보호필름은 ^^;;; "
37,169,LGM-V300,V30,5,인터파크,tkdr****,18.09.22.,굿입니다,친절하고 배송이 빠릅니다
38,169,LGM-V300,V30,5,인터파크,nkh*****,18.09.09.,괜찮아요,배송도 빠르고 괜찮아요
39,169,LGM-V300,V30,5,인터파크,sk96****,18.09.13.,조아요조아,빠르고조아요조아조아조아
40,169,LGM-V300,V30,5,옥션,hyun****,17.03.18.,완전 신속한 처리 감사합니다~^^,"원래  G2  쓰다 G5로 바꿨더니 비슷해서 불편도 덜하네요.  유심 넣는 곳 찾느라 좀 고생했지만...^^;  새제품에 넉넉한 사은품,  신속한 개통 모두 감사합니다~^^/"
41,169,LGM-V300,V30,5,하이마트쇼핑몰,ro******,17.09.22.,좋아요좋아요,좋아요좋아요
42,169,LGM-V300,V30,5,롯데홈쇼핑,fir*****,18.01.05.,배송도 빠르고 만족합니다.,배송도 빠르고 만족합니다.
1,170,LG-F800,V20,3,인터파크,blue****,16.11.20.,교환해주세요,너무 빠른배송에 즐거워하며 폰을 키고 세팅을했습니다 그런데 한5분 정도지나서 핸드폰이 뜨거워지는 느낌이들어 첫세팅시는 그럴수도 있겠다 하고 지나갔습니다 그런데그 이후 한 10분정도 간단히 서치만 했는데도 핸드폰 하단과 지문 인식 부분은 손도 못댈정도로 뜨거워지고 액정도 뜨거워졌습니다.  저만 느낀게 아니라 가족들도 왜이렇게 뜨겁냐고 합니다.  2년넘은 제 노트3보다 훨씬뜨겁습니다.  전문측정기구가 있는게아니라 스마트 온도계를 설치하여 찍어보았습니다.  10분만에 10도가 올라간걸 볼수있습니다. 같은 방에서 인터넷만 했을뿐인데요  기존유심이 마이크로가아니라 잘라내서 지금 구폰 새폰 다 사용할수없습니다. 찾아보니 v20은 아직 과열이슈가 없더군요. 단지 이 기계 문제가 아닐까 생각됩니다. 보상같은거 필요없습니다. 하자없는 새 기계로 교체만 해 주시면 됩니다.제가받은 모델명은 적어놨습니다 같이온 패키지도 거의 손안대고 온 그대로입니다. 해드폰을 못쓰니 너무불편하니 빠른조치 부탁 드립니다 
2,170,LG-F800,V20,5,G마켓,shan****,17.05.02.,대체적으로 만족합니다..,"배송 및 개통 빠름니다..베가를 쓰다가 V20으로 바꿔서 아직 익숙치가 않아서 불편하긴하지만,화질선명하고, 음량 좋습니다.. 통화나 음악 등 노이즈 없이 상당히 깨끗합니다..카메라는 전문가 모드가 있어서 좋고 화질도 좋습니다..배터리는 교체형인데.. 1개 밖에 안들어 있네요.."
3,170,LG-F800,V20,5,인터파크,haf*****,17.04.19.,"싸게 잘 산듯합니다,",배송이 빨랐고요 일처리 엄청 빨랐어요.막 친절하지도 않고 사은품 하나 없지만허접데기 사은품 받는 것보단 싸게 사는게 좋은 것 같아요.v10을 불과 한달전에 딸에게 사줄때 이것보다 십만원 정도 싸지만약정 24개월로 했는데일시불이라 6개월후 요금 변경하면 훨 싸질 생각하면 나름 모든게 만족스럽습니다. 폰도 폰이지만 같이 딸려오는 이어폰.인생이어폰입니다.귓구녕에 딱 맞아 빠지지 않아요.진공상태되는 느낌?소리도 좋고 정말 좋아요.엘지 폰 사랑합니다. 
4,170,LG-F800,V20,5,11번가,mj******,17.03.03.,너무마음에듭니다.적극추천합니다.,일요일에 주문해서 수요일 저녁에 받았구요 개통하는데 어려움은 없었구요 인터넷으로 처음 사서 걱정 많이 했는데 10일정도 사용한 결과 문제없이 잘됩니다 일단 제가 원하는 요금제로 사서 아주 만족합니다 판매자님 번성하시길 바랍니다 
5,170,LG-F800,V20,5,인터파크,ma******,17.05.04.,잘샀어요,일시불 부담이지만 저렴하게 잘 샀어요. 개통하면서 할부약정하면 그것도 꽤 부담이고 할부이자도 마니 나와서...이런기회에 구입해 만족합니다. 신랑생일선물로 샀는데 엄청좋아해요^^ 상담도 친절하시고....여자분도 남자분도 설명 잘해주시고 전 만족합니다^^
6,170,LG-F800,V20,2,인터파크,an******,17.01.23.,잘 받긴 했는데 좀 맘상했어요,선물용으로 구매했었는데 구매후 판매자와 전혀 연락이 되지 않더군요.인터파크 콜센터에 문의해도 콜센터에서도 연락처를 가지고 있지 않고 판매 페이지에 나와 있는 연락처는 착신불능이더군요.  언제 오는지 개통이 되었는지 등등등 .....전혀 연락이 되지 않아 인터파크에 여러번 항의했더니 겨우 문자 왔더군요.제품은 좋은 놈으로 보내주셔서 잘 사용중입니다.판매자분은 구매자의 상황도 좀 헤아려주시기 바랍니다.  연락이 않되는 건 좀 그러네요.  요즘미국으로도 공짜 전화하는 세상인데 말이죠.
7,170,LG-F800,V20,4,인터파크,dani****,17.01.17.,v20 기변..,구매신청후 메일 확인을 하지 않아 신청서 작성이 늦었습니다.  선청서 작성 후 해피콜 확인 후 며칠있다 제품수령했습니다.  핑크를 선택한 관계로 입고시간이 다소 걸린듯합니다만... 무사히 수령 후 개통 요청문자후 별도의 공지가 없어 연락을 해보니 개통이 밀려 있었나봅니다.  오후중반에 새기계로 개통문자를 받고 나서야 개통을 확인했습니다  친절하게 응대해 주셔서 감사합니다.
8,170,LG-F800,V20,5,11번가,ny******,16.11.23.,너무마음에듭니다.적극추천합니다.,   막상 전화해보면 다른곳은 기기변경은 필름이랑 케이스만 주는데 여기는 기변해도 푸짐하게 증정해주시고 전화로 물어보는게 살짝 뻘쭘했는데 전화 받으시는 분이 친절해서 부담없이 통화하고 개통했어요.. 제휴카드로 결제하면 요금 할인도 많이 되니깐 최신폰인데 부담없는 가격으로 개통 했어요.제휴카드 너무 좋은거 같아요.그전에는 이런거 안내도 못 받았었는데 아까워요  그동안 호갱 이였나봐요 ㅠ.ㅠ 좋은조건으로 신속하게 발송해주셔서 감사합니다^^ 
9,170,LG-F800,V20,5,인터파크,purp****,17.01.13.,잘산것같아요,사촌동생에게 간거라 실물은 못봤지만 좋아하네요 핑크색상이 없어서 기다리겠다고 했었습니다. 기약없는 기다림에 지쳤는지 동생이 다른색으로  주문해달 라고해서 실버로 보내달라고 했는데  그 다음날 핑크들어올꺼라고 친절하게 전화까지 해주셨네요. 감사합니다.
10,170,LG-F800,V20,5,인터파크,bnm1****,17.07.21.,만족,핸드폰 만족해요 세컨드스크린이 참 유용하네용
11,170,LG-F800,V20,5,인터파크,chsa****,17.05.27.,잘받았어요 많이파세요,기존유심이랑안맞아요 잘받았습니다  많이파세요
12,170,LG-F800,V20,5,인터파크,vam*****,17.04.30.,기대 이상이네요,LG에 늘 실망하면서도 상대적으로 저렴한 가격 때문에 계속 써오긴 했었는데 이번에는 좀 다른거 같네요 v20 상당히 잘 나온 제품 같습니다배송도 확실하고 업체의 대응도 친절하고 좋았어요 만족합니다!
13,170,LG-F800,V20,5,인터파크,zamt****,17.04.21.,친절하고 배송 빠릅니다.,와이프한테 선물로 구매했습니다~ 요금제 낮아서 좋구요 오후 늦게 신청했는데 다음날 바로 배송되서 매우 좋았습니다. 색상도 구하기 힘든 핑크로 구매되어 매우 잘 쓰고 있습니다 ㅋ 
14,170,LG-F800,V20,5,인터파크,she*****,17.02.21.,좋은데요,엘지 나쁘지안네요 쓸만해요 아주만족하면서쓰고있어요 물리키버튼이 없는게 좀 아쉽긴하지만요 있으면 바로바로 언제든 바탕화면으오 가니까요
15,170,LG-F800,V20,5,11번가,co******,17.02.04.,좋아요...,휴대폰 좋네요..카메라도 좋고...잘 쓸게요..
16,170,LG-F800,V20,5,SSG닷컴,wwju****,17.02.07.,좋습니다..좋은가격에 잘 산거 ?,좋습니다..좋은가격에 잘 산거 같아요.
17,170,LG-F800,V20,5,인터파크,sala****,17.01.19.,좋습니다.,"사운드는 정말 빵빵 합니다. 화질도 좋고, 화면도 넓은 편입니다. 배송은 빨랐고요, 다른데보다 카트할인 받으면 훨씬 싼거 같습니다."
18,170,LG-F800,V20,5,인터파크,gund****,17.01.08.,역시  최고폰입니다,？？노트4 쓰다가 v20으로  기변했는데 완전  대만족입니다. 평소  사진과  음악을  많아듣는편인데  제게  꼭맞는 폰 인거같아요  게다가  밧데리도  오래가고  암튼  잘산거  같네요 그것도  추가  쿠촌할인받아서  엄청싸게
19,170,LG-F800,V20,5,인터파크,dydq****,17.01.25.,좋아요,배송은 1~2일 만에 오고 전화 상담도 친절하셨어요 폰 상태도 좋습니다 양품으로 받은 거 같네요 굿
20,170,LG-F800,V20,5,신세계몰,srwa****,16.10.03.,빠른배송 감사합니다,빠른배송 감사합니다
21,170,LG-F800,V20,1,하이마트쇼핑몰,ba******,18.07.08.,상담원 설명이 친절해요^^,상품 잘 받았습니다..단말기 색상도 맘에 들어요^^
22,170,LG-F800,V20,4,인터파크,sadg****,18.04.15.,good,가격대비 좋습니다. 사은품 얄짤 없어요 
23,170,LG-F800,V20,5,인터파크,t2m*****,18.03.16.,괜찮은 가격으로 구매해서 만족합니다.,직원분이 신속하게 응대해 주셔서 무사히 개통 잘 했구요. 만족스러운 가격으로 개통했어요. v20좋네요.
24,170,LG-F800,V20,4,인터파크,dest****,18.02.27.,잘 받았어요,잘 받았어요엄마 폰 바꿔드린건데 좋아하시네요
25,170,LG-F800,V20,5,옥션,ilov****,16.10.14.,음질최고,가격만족도/성능/사용편의성 등 : 상태/배송 : 그 외 도움이 될 만한 사용후기 :광고처럼 음질이 아주 좋네요 엘지폰만 썼는데 굿입니다 굿옥션 안드로이드 앱으로 작성
26,170,LG-F800,V20,5,신세계몰,prom****,17.01.19.,기기자체도 기대했던것보다 더 ?,"기기자체도 기대했던것보다 더 마음에 들고, 여러가지 궁금했던 사항에 대해서 상세히 친절하게 응대해주셔서 구매하는데 도움이 많이됐습니다^^ 만족스런 구매였습니다^^/"
27,170,LG-F800,V20,5,롯데홈쇼핑,ang*****,17.02.11.,요금제 추가요금 지불 후 개통 서비스 좋아요,요금제 추가요금 지불 후 개통 서비스 좋아요
28,170,LG-F800,V20,5,옥션,plut****,16.10.14.,생각했던것보다,최곱니다 이번 폰 정말 마음에 드는데 왜안뜨는지 모르겠습니다 사은품도 감사합니다옥션 안드로이드 앱으로 작성
29,170,LG-F800,V20,5,신세계몰,kyud****,17.01.22.,원하던 V20을 저렴한 가격에...?,원하던 V20을 저렴한 가격에...총알 배송에...번개같은 개통으로 지금 상품평을 V20으로 작성하고 있습니다.판매자분께 감사의 말씀 드립니다.담에 또 이용할께요~^^정품케이스로 하나 더 보내주시면 안될까요~^^
30,170,LG-F800,V20,5,롯데홈쇼핑,hse*****,17.01.12.,너무 좋아요~너무 좋아요~,너무 좋아요~너무 좋아요~
31,170,LG-F800,V20,5,롯데홈쇼핑,nin*****,17.02.02.,주문하고 다음날 받았습니다 핸드폰도 맘에들고다 ...,주문하고 다음날 받았습니다 핸드폰도 맘에들고다 좋은데 사은품으로 넣어주신 핫팩이 터져서 핸드폰박스며 다른 모든 물품에 범벅이 되어 있었어요 ㅜㅜ 그거 닦아내고 일일이 정리하느라 한시간..핫팩내용물 냄새도 심해서 곤란했습니다
1,171,LG-F600,V10,5,인터파크,lan*****,17.04.08.,폰은 좋은데 연락이 안되요,폰 배송중 기존폰 정지된다는 말도 없이 정지시켜버려서 애 먹었습니다.그리고 문의전화 안 받을거면 전화번호는 뭣하러 올려놓았는지요? 
2,171,LG-F600,V10,5,11번가,le******,17.02.02.,너무마음에듭니다.적극추천합니다.,배송  빠르구요상품 마음에 들어요
3,171,LG-F600,V10,5,신세계몰,ch12****,17.01.24.,배송도 빠르고  잘받았습니다. ,배송도 빠르고  잘받았습니다. 
4,171,LG-F600,V10,5,SSG닷컴,phr1****,17.01.21.,저렴하게 구입한거 같아요. 개통,저렴하게 구입한거 같아요. 개통하기까지 좀 헤멨네요. 커서 쓰고 보기가 편한거 같아요.
5,171,LG-F600,V10,5,SSG닷컴,spri****,17.01.16.,배송 빠르고 좋은상품 잘 받았습,배송 빠르고 좋은상품 잘 받았습니다.
6,171,LG-F600,V10,5,롯데홈쇼핑,bins****,16.04.05.,상품 잘 받았습니다그런데 제품 수령하고 담당...,상품 잘 받았습니다그런데 제품 수령하고 담당자분께 연락을 드리는데연락이 잘 안되서 여러번 연락했네요.그거빼곤 할인 받아 제품 구매해서 만족합니다.
7,171,LG-F600,V10,5,신세계몰,eals****,16.02.04.,아들이 맘에 들어해용^^,아들이 맘에 들어해용^^
8,171,LG-F600,V10,5,신세계몰,park****,16.02.05.,잘쓰고 있습니다 !!,잘쓰고 있습니다 !!
9,171,LG-F600,V10,4,롯데홈쇼핑,yean****,16.03.04.,잘받았습니다잘받았습니다,잘받았습니다잘받았습니다
10,171,LG-F600,V10,5,롯데홈쇼핑,car1****,16.01.20.,goooooooood,goooooooood
11,171,LG-F600,V10,5,인터파크,hey*****,17.04.21.,좋아요 좋아요 좋아요 좋아요,좋아요 좋아요 배송 상품 다 좋았습니다좋아요 좋아요 배송 상품 다 좋았습니다좋아요 좋아요 배송 상품 다 좋았습니다좋아요 좋아요 배송 상품 다 좋았습니다
12,171,LG-F600,V10,5,인터파크,aosq****,17.01.04.,물건 좋고 배송 빠르고 안내전화도 친절하네요,노트5의 박스에 테이프가 붙어진 상태로 배송이 안전하게 왔습니다. 박스 안에는 개통을 어떻게 하는지 프린터된 종이에 잘 설명되어 있더군요.실버 티타늄! 잘 쓰겠습니다~ 
13,171,LG-F600,V10,4,인터파크,s5******,16.10.30.,좋네요,배송이 좀 걸렸지만 제품은 좋네요  집 근처 대리점과 비교해보니 가격도 많이 싸게 산거 같네요  잘쓰고 있습니다
14,171,LG-F600,V10,5,인터파크,sana****,16.10.09.,가격대비좋네요,가격대비좋네요가격대비좋네요가격대비좋네요가격대비좋네요가격대비좋네요가격대비좋네요가격대비좋네요가격대비좋네요
15,171,LG-F600,V10,5,인터파크,gns*****,16.10.05.,좋아요,싸게 잘 산거 같습니다. 배송도 만족하고 제품도 정말 만족이네요. 처음으로 별 5개 눌러보네요. 그리고 해피콜도 친절해서 기분이 좋았습니다.
16,171,LG-F600,V10,5,인터파크,art*****,16.08.24.,너무좋아요~,너무좋아요~ㅎ너무좋아요너무좋아요너무좋아요너무좋아요너무좋아요너무좋아요너무좋아요
1,172,LM-X510,X5 2018,5,,bea*****,19.01.07.,할부원금없이 공짜폰으로 싸게 잘샀어요. 배터리 ...,할부원금없이 공짜폰으로 싸게 잘샀어요. 배터리 용량이 젤 큰거라서 좋네요. 마니 파세요.
2,172,LM-X510,X5 2018,5,인터파크,s*n*****,19.08.28.,폰,처음엔 여러가지 복잡하더니 이젠 잘되는듯...
3,172,LM-X510,X5 2018,5,11번가,ky******,18.07.12.,최고예요,저렴하게 잘 샀어요.상담도 친절히  잘해주셔서  감사합니다.사업  번창하세요.
1,173,LM-X410,X4,3,옥션,shwa****,19.10.02.,스마트폰 서브폰이  추석전에 급해 중고폰은 짜집기폰이 ...,스마트폰 서브폰이  추석전에 급해 중고폰은 짜집기폰이 많아 고장이 많다해 자급제폰중 인기많은거 샀는데  무게나 32기가 용량이 적당해 샀는데 64기가짜리가 좀 가벼운거 있음 샀을텐데 아쉬워요2019폰이라 샀는데 다른 사이트서 찾아보니 2017년제품도 설명이 비슷해 좀  속은듯 했지만 삼주정도 써본결과 학생들폰으로는 쓸만할듯 하고효도폰으로 쓰기에는 캡처기능같은거는 삼성폰만 쓰다보니 어려워 비추네요사십후반인데 글씨크기도 작아 키웠어요
2,173,LM-X410,X4,4,G마켓,shp5****,19.06.11.,G3 에서 X4로 갈아탔는데 만족합니다.,약정기간 끝나고  요금 할인 받으면서...통신사 변경이 가능했으나...현재 요금제로 만족하는 상황이라...자급제폰으로 교체를 했습니다...게임은 안하고...  일상 사진촬영 및 주요 SNS 앱에금융앱 몇개 설치하는데 전혀 무리가 없네요..불필요한 통신사 기본앱이 안깔려있어 메모리도 여유가 있답니다... ^^단지 LCD 액정이라..  IPS 보다 상대적으로 덜 밝은것이 단점이라 할수 있겠지만..가격이 저렴한 제품이니  단점이라 하면 안되겠죠~ ^^;무엇보다 튼튼한 제품이라 해서 더욱더 마음에 듭니다..(자전거 타거나 기타 등등..  간혹 떨어질때 파손이 걱정되는데 튼튼하기도 하거니와  가격이 낮으니 부담이 없어요...)
3,173,LM-X410,X4,4,옥션,j*m*****,20.02.14.,디자인 깔끔하고 폰의 무게가 가볍습니다! 어르신께 선물...,"디자인 깔끔하고 폰의 무게가 가볍습니다!어르신께 선물해드렸는데 일단, 좋다고 하시네요^^폰을 자주 바꾸시는분들은 느끼지 못하시겠지만아무래도 사용자가 연세가 있으시다보니 새로운폰에 대한 적응에 시간이 필요하실듯해 보입니다ㅠ필름이 동봉되어있을줄 알았는데 없어서 아쉬웠네요..배송은 주문당일발송되어 익일수령했습니다감사히 잘 쓰겠습니다~"
4,173,LM-X410,X4,2,11번가,ba******,19.06.18.,별로예요,전에 사용하던 폰은 샤오미 홍미노트5 였음. 액정이 나가서 급하게 구매하며 뭐 2년 전 중국 제품도 아무 문제 없이 사용해서 그래도 lg가 낫겠지 하고 망설이지 않고 구매. 하...내가 lg에 대한 기대가 너무 컸나봄. 일단 wifi를 못잡음. 공유기와 같은 공간에 있는데 왜 영상은 끊기고 페이지 전환 겁나 느림. 그리고 데이터로 전환됨. 써보려고 용쓰다 승질나서 집에서는 액정나간 홍미 테이프로 칭칭 감아서 사용중임. 이거 lg 관계자 아니면 권하지 않겠음. 관계자면 니들이 만든거 니들이라도 쓰라고 하겠음. 안쓰면 반칙임. 난 전자제품 스펙 연식 이런거 하나도 모름. 그냥 무지한 소비자임. 그냥 순수하게 돈 쓸데없이 써서 분노한 소비자임. 아...내 돈. 스마트폰 인터넷 안쓸거면 내가2g폰 사지 이걸 왜 삼? 아...짜증나.
5,173,LM-X410,X4,5,인터파크,mash****,19.07.13.,좋아요~^^,"부모님께 새 핸드폰 처음 사드렸습니다. 2분 같이 사드렸는데 좋아하셔서 진작 해드릴걸 싶었습니다. 새 핸드폰 맞구요, 뽁뽁이로 포장되었고 배송도 빨랐습니다. 부모님 알뜰폰 쓰셨는데 유심이 옛날에 쓰던거라 나노유심으로 새로 구매하셨어요. 기존 유심  그냥 쓰는 방법도 있긴 한 것 같지만 새거 사시게 했습니다. 필름, 케이스 구매해 붙이고 끼워드리고 네이버 검색해서 기존 삼성폰 데이터도 옮겨 드렸어요. 크기도 무게도 적당한것 같고 음향 정말 좋아요. 두분 해드리느라 적지않은 금액이지만 저렴하게 나온 자급제폰으로 효도할 수 있었습니다. 감사합니다~  많이 파셔요!"
6,173,LM-X410,X4,5,하이마트쇼핑몰,i*i*****,20.03.10.,2기가 램이라 사기전에 고민했지,2기가 램이라 사기전에 고민했지만사용하면서 불편함 없습니다.성능이 좋고 가격이 비싼폰과 비교하지 말고보급형으로 생각하면 만족합니다.비슷한 가격의 홍미노트가 성능은 더 좋지만국산의 이점 익숙한 ui 의 장점이 x4 2019에 있습니다.
7,173,LM-X410,X4,5,인터파크,mash****,19.07.13.,덕분에 효도했습니다~^^,"7월 1일 밤 2대 결재중 밤 12시가 넘으니 가격이 올랐어요. 지금은 또 내렸지만 친절한 답변과 안전한 뽁뽁이 포장, 빠른 배송과 제품에 만족합니다~^^ 부모님께 새폰 처음으로 구매해 드렸습니다.  저렴하게 나오긴 했지만 2대 사려니 적은 돈은 아니라 한분것만 먼저 해드릴까 고민도 했지만 좋아하시는 걸 보니  2분 함께 해드리길 정말 잘했다 싶어요. 핸드폰 구매하고 필름, 케이스도 따로 구매해서 바로 해 드렸구요, 유심은 옛날거라 나노유심 새로 구매하시게 했어요.  옛날 유심도 쓸수는 있긴하지만요.   네이버 검색해서 기존 삼성폰 데이터 새폰에 옮게 드렸습니다. 디자인 깔끔하고 크기 무게 적당하고 음향 정말 좋아요. 덕분에 효도했습니다~^^ 많이 파세요!"
8,173,LM-X410,X4,5,G마켓,chr3****,19.05.29.,LG전자 X4 2019,"꼬맹이가 첫폰이 필요할때가 되서 중고폰부터 새폰까지 알아보다가 이녀석으로 정했네요.너무 비싸지 않고 튼튼하며 되도록 국산이면서 새것이면 베스트라고 생각했는데, 모든걸 만족합니다.램만 좀 더 넉넉했음 더 좋았겠지만 실제 써보니 생각보다 빠릿하고 괜찮네요.대만족입니다."
9,173,LM-X410,X4,5,11번가,ss******,19.07.04.,최고예요,"전화기 쓰는 사람이 늦게 받아 보는 바람에 이제서야 확정을 누르네요~ 길이가 상당히 길어요 얇기는 엄청 얇고, 통화 소리 화질 사진 상태 다 좋아요~ 노안온 사람이 쓸거라 일부러 이폰을 구매 했는데 싼가격에 괘안혀요~ 잘샀다고 해서 창찬도 받으니 기분도 없？楹六？^^ 많이 파세요~"
10,173,LM-X410,X4,5,11번가,jh******,19.09.12.,최고예요,필요한 기능도 충실하고 만족도 높은 제품입니다.쓰던 유심만 장착하면 바로 쓸수 있습니다.가격이 가격이니 만큼 사은품이 아무것도 없으니 케이스와 필름도 다른곳에서 추가로 구입하셔야 합니다.물론 대리점 가서 서비스로....
11,173,LM-X410,X4,5,인터파크,neo*****,19.08.03.,좋습니다.,"산뒤에 갤럭시 m20이 출시되어 좀 그렇지만, x4도 싼맛에 쓸만합니다. 행사로 17만원 후반대에(m20-22만원) 구입하였고, 밤에 불다 끄고 최소밝기시 화면전환시 뭔가 변화가 있지만, 예민한 사람아니면 크게 의미없고, 뭐 싼기계에 뭘 기대를...걍 이값에 그럭저럭 만족"
12,173,LM-X410,X4,5,인터파크,hime****,19.07.16.,좋은 상품과 빠른 발송 감사합니다.,검색만 하던 와중에 특가가 떠서 싸게 잘 샀습니다. 아마 주문량이 많아 준비하시느라 바쁘셨을 텐데 월요일에 바로 발송해주셔서 감사합니다. 덕분에 오늘 바로 받아볼 수 있었습니다.뽁뽁이로 잘 싸여져 와서 상품도 어디 망가지지 않고 잘 왔습니다.다음에 또 전자기기 사게 되면 이용하도록 하겠습니다. 
13,173,LM-X410,X4,1,11번가,by******,19.09.24.,최악이에요,"아니, 자급제폰 새폰이라고 사는건데, 봉인은 왜 뜯긴채로 배송이 온거지요?  상품설명에 적어놓으신 2중포장은 어디갔나요?  가개통폰은 훨씬 저렴한 시세로 거래가 되는걸로 알고 있는데, 가개통폰을 새폰인것처럼 팔고 계신가요?반품해 주세요.그냥 코스트코가서 새폰살렵니다."
14,173,LM-X410,X4,4,인터파크,ma******,19.07.08.,가격 변동이 좀 있네요.,"문자,통화 위주로 사용하는 수험생 또는 효도폰으로 적합합니다.음감용 서브폰으로도 괜찮고요.LG유플러스 자급제 가입 시 USIM 인식이 바로 되는 점도 좋습니다.다만,'단하루특가'라는 말에 서둘러 구매했는데계속되는 단하루특가에 오히려 구매 때 보다 가격이 더 떨어졌네요.전자제품은 필요할 때 사는 게 승자라지만 의미없는 '단하루특가'에 가격 변동은 아쉽습니다. "
15,173,LM-X410,X4,5,인터파크,rund****,19.07.11.,좋긴한데,쎈딜 하루특가라고 해서 부랴부랴 급하게 구매했는데 이후에 더 싸져있더라구요. 다음날 구매할까 고민하다 지른거라 더 아쉬웠어요. 이거랑 카드트레이 빼내는 핀이 너무 약해서 이거로는 트레이가 안열리고 다른 핀을 써야 빠지는것 말고는 만족합니다. 
16,173,LM-X410,X4,5,옥션,kos0****,19.05.02.,세심한 배려 감사합니다^^,제품 패키지에 에어캡을 포장해서 택배박스로 받았습니다^^..매우 신뢰가 가는 포장이 마음에 들었습니다.올해 초등학교 입학한 울 첫째아들의 첫스맛폰으로 구매했습니다.우선 간결한 패키지와 가볍고 적당한 크기의 모델이라아이가 쓰기에 적당해보입니다. (무척가벼워서 장난감같네요ㅎ.)
17,173,LM-X410,X4,5,옥션,dubu****,19.05.02.,가성비 자급제폰!,급하게 핸드폰이 필요해서 주문했는데 가격도 저렴하고 제품도 좋네요 ㅎㅎ s사하고 고민했는데 이 제품 성능이 더 조은거같아서 바로 샀습니당!! 진짜 가볍고 기능도 있을건 다 있어요 ㅋㅋ 디자인도 세련되게 잘 빠졌네여?? 엘지 체고! x4체고!
18,173,LM-X410,X4,4,위메프,che*****,19.06.18.,저렴하게 구매한 듯 합니다. 자급제폰은 처음이라... 보호필름이랑 케이스가 없어서 바로 사용 해보지는 못했습니다. 2019 0...,저렴하게 구매한 듯 합니다. 자급제폰은 처음이라... 보호필름이랑 케이스가 없어서 바로 사용 해보지는 못했습니다. 2019 06월제조로 좋네요.사용은 필름과 케이스 구매후 해야할거 같습니다.험꼐 추가구매할수 있었으면 좋았을것 같아요.
19,173,LM-X410,X4,3,G마켓,pdu*****,19.05.16.,LG폰도 스마트폰인데 배송을 이렇게 하나요. 맘이 안좋네요.,"에어캡 몇 번 감는게 그리 어려운 일은 아닐텐데.... 휴대폰이고  가격이 있는 전자기기 인데, 이렇게 배송 오는게 마음이 걸립니다. 혹시 모를 고장이나 충격으로 이상이 있지 않을까 염려됩니다. 이상 없길 바라며... 있으면 반품 해야겠죠.다음 부턴 택배 포장 제대로 해 주십시오."
20,173,LM-X410,X4,5,11번가,ch******,19.05.31.,최고예요,"저렴한 보급형이지만 음질만은 플래그십 입니다. 더불어 이어폰을 연결해야 하지만 라디오 청취가 가능한 것도 유용한 기능인 것 같습니다. 자급제  보급형 폰이지만, 이정도 음질이라면  그냥 고급형 MP3 플레이어 산다는 기분으로 사도 충분할 것 같습니다.  근데 전화도 되는 MP3 플레이어..."
