,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
4,140,LG-F310,Gx,5,,chng****,12.08.16.,SKT 이거꼭들여와주세요!! 기다리는중ㅠㅠ,출시되기만을기다리고있어요 엑스페리아S 무산되서 후속작나오기만을기다렸네요 이번에는꼭출시하시길!!!!!
1,150,LG-F820,U폰,5,G마켓,c*o*****,21.01.23.,초특급 익스프레스 S21울트라 수령~!,"사전예약 마지막날 구매해서 좀 늦게 받겠구나 생각했는데, 개통시작일 바로 택배발송해서 하루만에 수령함.빠른 스피드에 감동~!또한 너무 크면 좀 그렇겠다 생각했는데, 한속에 쏙 들어오는 그립감이 대 만족~! (다만, 구성품이 넘 심플)4G -> 5G 세상으로 대전환 기대가 크다.다음 교체 주기에 기회만 된다면 이곳을 통해 하고 싶다~!한가지 문의 : 투명젤리케이스와 액정보호필름은 따로 발송이 되는 건지?여하튼 대만족 합니다."
2,150,LG-F820,U폰,5,옥션,f*n*****,21.01.22.,사은품 하나도 없이 폰만 왔네요. 보호필름과 포토상품평...,사은품 하나도 없이 폰만 왔네요.보호필름과 포토상품평 남기니 삼성무선충전기 꼭 보내주세요.이전 폰도 여기서 구매해서 믿을수있고아마 다음번에도 여기서 기변할거 같네요.사실 사은품 많이 주는곳보다 폰을 더 저렴하게 받는게 더 좋죠.
3,150,LG-F820,U폰,5,G마켓,k*0*****,21.01.26.,갤럭시 s21 울트라 구매후기,주문 하루만에 빠른배송 감사합니다:) 폰 잘 받았습니다!ㅎㅎ 너무 맘에들고 예쁘네요😄
4,150,LG-F820,U폰,5,신세계몰,gr******,21.01.19.,"케이스2개, 필름까지 챙겨주겼어요 핸드폰 작동도 잘되고","케이스2개, 필름까지 챙겨주겼어요 핸드폰 작동도 잘되고 좋습니다. 감사합니다. 이어폰 충전기 모두 잘 왔습니다"
5,150,LG-F820,U폰,5,SSG닷컴,ju******,20.07.17.,화요일 구매 목요일 핸드폰 수령,화요일 구매 목요일 핸드폰 수령 했구요지금 금요일 오후인데 개통은 아직 안되었네요ㅜㅜ바로 개통안되니 조금 답답하긴 합니다..ㅜ
6,150,LG-F820,U폰,5,신세계몰,dd******,20.06.26.,넘나 예쁘죠? 선불로 휴대폰 사�,넘나 예쁘죠? 선불로 휴대폰 사고 기분 좋은 요금제로 갈아 타세요. 실 구매자 입니다 :)
7,150,LG-F820,U폰,5,SSG닷컴,tn******,20.06.03.,잘 받았습니다 감사합니다 ,잘 받았습니다 감사합니다 
8,150,LG-F820,U폰,5,신세계몰,mi******,20.05.14.,이틀만에 받아서 바고 다음날 개,이틀만에 받아서 바고 다음날 개통됐는데 유심을 넣지 못해서 쓰지 못하고있어요. 해피콜하시는분이 좀....
9,150,LG-F820,U폰,5,SSG닷컴,li******,20.05.07.,원하는 색상이 없어 며칠 기다리,"원하는 색상이 없어 며칠 기다리긴 했지만 가입조건도 좋고, 상담 게시판에 답글도 빨리 달아주셔서 아주 만족합니다."
10,150,LG-F820,U폰,5,신세계몰,oj******,20.03.24.,좋아요~  핸펀 배송은 빨랐고 개,좋아요~  핸펀 배송은 빨랐고 개통은 조금걸렸어요그래도 무지 친절하시고 좋았어요^^
11,150,LG-F820,U폰,5,SSG닷컴,ka******,19.12.30.,주말 전화문의가 불가한 점은 약,주말 전화문의가 불가한 점은 약간 불편했습니다.그래도 평일 문의 시 친절하게 안내해주셔서 좋았습니다~
12,150,LG-F820,U폰,5,G마켓,h*j*****,20.12.15.,만족합니다.,아들에게 선물하려고 아이폰12미니를 구매했습니다.다른데보다 싸구요. 배송도 빠르고 정말 잘 산거 같아요. 적극 추천합니다.
13,150,LG-F820,U폰,5,G마켓,w*t*****,20.12.11.,너무 예뻐요ㅓㅜ,제가 일 중에 전화를 못받아서 너무 죄송했지만 끝까지 친절하게 응대해주셔서 감사해요ㅎㅎ 그리고 64기가 그린 재고가 없어서 못기다리고 중간에 128기가로 변경했는데 바로 발송해주셔서 다음날인 오늘 받았습니당 예쁘게 잘 쓸게요~~
