,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개 값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,통신 모뎀,패널정보,배터리,단자정보,생체인식
0,갤럭시메가 6.3,SHV-E310,samsung,NaN,안드로이드 4.2 (Jelly Bean) → 4.4 (KitKat)삼성 터치위즈 네이쳐 UX 2.0,NaN,NaN,6.3인치,NaN,1280 x 720,233 ppi,NaN,16:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 400 MSM8930AB SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon QDSP6 DSP,DSP 대체,1.5 GB LPDDR2 SDRAM,, 16 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,4.0,"GPS & A-GPS, GLONASS",NaN,일부 모델 듀얼심 지원,NaN,후면 800만 화소, 190만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트, 플럼 퍼플",88 , 167.6 , 8 mm, 205 g,Qualcomm Gobi MDM9x15,PLS TFT-LCD, 3200 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",NaN
0,갤럭시팝,SHV-E220,samsung,NaN,안드로이드 4.1 (Jelly Bean) → 4.4 (Kitkat)[3]삼성 터치위즈 네이쳐 UX 1.0 → 2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,기본,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 190만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"스틸 그레이, 크리스탈 화이트, 페스티벌 오렌지[5]",68 , 134.2 , 9 mm,NaN,NaN,NaN, 2100 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,갤럭시R style,SHV-E170,samsung,NaN,안드로이드 4.0 (Icecream Sandwich) → 4.1 (Jelly Bean)삼성 터치위즈 네이쳐 UX 1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR2 SDRAM,, 16 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 500만 화소, 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"지상파 DMB 지원, Sound Alive","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,화이트,64.5 , 128 , 9.79 mm, 127 g,NaN,NaN, 2000 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,갤럭시M style,SHW-M340,samsung,NaN,안드로이드 2.3 (Gingerbread)삼성 터치위즈 4.0 (보급형 경량판),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512 MB LPDDR1 SDRAM,, 4 내장 메모리,NaN,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN,후면 300만 화소, 30만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,지상파 DMB 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"플래티넘 실버, 블루 블랙, 라벤더 핑크[2]",NaN,NaN,NaN,63 x 122.5 x 9.99 mm,NaN,NaN, 1650 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,갤럭시에이스,SHW-M240,samsung,NaN,안드로이드 2.2 (Froyo) → 2.3 (Gingerbread)삼성 터치위즈 3.0(보급형 경량판),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,384 MB LPDDR1 SDRAM, MB, 512 내장 메모리[2],NaN,NaN,NaN,NaN,3.0,NaN,NaN,일부 모델 듀얼심 지원,NaN,후면 500만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,국제,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.9 , 122.4 , 11.5 mm, 114 g,NaN,NaN, 1350 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",NaN
0,갤럭시U,SHW-M130,samsung,NaN,안드로이드 2.1 (Eclair) → 2.2 (Froyo) → 2.3 (Gingerbread)삼성 터치위즈 3.0 → 4.0[3],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512 MB RAM,,[1] 1 One NAND[2] & 8 eMMC 4.4 내장 메모리,  micro SDHC (8 GB 기본 제공,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN,후면 500만 화소, 30만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,지상파 DMB 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.6 , 119.5 , 12.4 mm, 131 g,NaN,NaN, 1500 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,갤럭시진2,SM-A202,samsung,NaN,안드로이드 9 (Pie) → 10Samsung One UI 1.1 → 2,NaN,NaN,5.8인치,NaN, 1560 x 720 ,296 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (7884) SoC.  ,NaN,ARM Cortex-A73 MP2 1.6 GHz CPUARM Cortex-A53 MP6 1.35 GHz CPU,ARM Mali-G71 MP2 770 MHz GPU,미탑재,미탑재,3 GB LPDDR4X SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"1,300만 화소+500만 화소","1,300만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dolby Atmos 기술 탑재,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W)USB Power Delivery 2.0 (15 W),NaN,NaN,NaN,NaN,"블랙, 화이트, 블루, 코랄",69.7 , 147.4 , 8.4 mm, 141 g,(파트넘버 불명) 내장,PLS TFT-LCD, 3000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,카카오 리틀프렌즈 폰2,SM-J415-KA,samsung,NaN,안드로이드 8.1 (Oreo) → 9 (Pie) → 10Samsung Experience 9.5 → Samsung One UI 1.0 → 2,NaN,NaN,6.0인치,NaN, 1480 x 720 ,274 ppi,60 Hz,18.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon 536 DSP,DSP 대체,3 GB LPDDR3 SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"후면 1,300만 화소", 500만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Dolby Atmos 기술 탑재,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 골드, 핑크",76.9 , 161.4 , 7.9 mm, 178 g,Qualcomm Snapdragon X6 LTE Modem,TFT-LCD, 3300 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 온7 프라임,SM-G611,samsung,NaN,안드로이드 7.1 (Nougat) → 8.1 (Oreo) → 9 (Pie)Samsung Experience 8.5 → 9.5 → Samsung One UI 1.1,NaN,NaN,5.5인치,NaN,1920 x 1080,401 ppi,NaN,16:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Octa (7870) SoC.  ,NaN,GPU,NaN,미탑재,미탑재,3 GB LPDDR3 SDRAM,, 32 eMMC 5.1, micro SDXC (규격상 2 TB,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"후면 1,300만 화소"," 1,300만 화소",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"에어리어 방식 지문인식 지원, 일부 모델 FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 골드",75 , 151.7 , 8 mm, 170 g,(파트넘버 불명) 내장,PLS TFT-LCD, 3300 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",NaN
0,삼성 마스터폰 ,SM-B510,samsung,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,램,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30만 화소 VGA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FM 라디오 지원,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,메탈릭 실버 (모든통신기기용 대응색상),NaN,NaN,NaN,NaN,NaN,NaN, 1000 mAh,NaN,NaN
0,삼성 마스터폰 SKT 3G,SM-B510,samsung,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,램,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30만 화소 VGA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FM 라디오 지원,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,메탈릭 실버 (모든통신기기용 대응색상),NaN,NaN,NaN,NaN,NaN,NaN, 1000 mAh,NaN,NaN
0,삼성 마스터폰 LG 3G,SM-B510,samsung,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,램,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30만 화소 VGA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FM 라디오 지원,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,메탈릭 실버 (모든통신기기용 대응색상),NaN,NaN,NaN,NaN,NaN,NaN, 1000 mAh,NaN,NaN
0,F70,LG-F370,lg,NaN,안드로이드 4.4 (KitKat)LG UI 4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR2 SDRAM,, 4 / 8 eMMC -.-,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 500만 화소, 30만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VoLTE 지원, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트",66.4 , 127.5 , 9.95 mm, 129.6 g,NaN,NaN, 2440 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,G8 ThinQ,LM-G820,lg,NaN,안드로이드 9 (Pie) → 10LG UX 8.0 → 9.0 → VELVET UI,NaN,NaN,6.1인치,NaN, 3120 x 1440 ,564 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 855 SM8150 Platform.  ,NaN,Qualcomm Kryo 485 Gold Single-Core 2.84 GHz + Triple-Core 2.41 GHz CPUQualcomm Kryo 485 Silver Quad-Core 1.78 GHz CPU,퀄컴 Adreno 640 -- MHz GPU,퀄컴 Hexagon 690 DSP,DSP 대체,6 GB LPDDR4X SDRAM,, 128 UFS 2.1,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,NaN,NaN,"1,200만 화소+1,200만 화소+1,600만 화소","1,200만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP68 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득DTS:X 음향 기술 & Meridian 튜닝 및 기술 탑재, FM 라디오 지원","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,"퀄컴 퀵 차지 4 (16.2 W), 퀄컴 퀵 차지 3.0 (16.2 W)",NaN,NaN,NaN,NaN,"뉴 오로라 블랙, 뉴 모로칸 블루, 카민 레드, 그레이",71.8 , 151.9 , 8.4 mm, 167 g,Qualcomm Snapdragon X24 LTE Modem,Plastic 소재의 AMOLED, 3500 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 ToF 센서(Z 카메라) 인식 방식정맥인식 - 전면 ToF 센서(Z 카메라) 인식 방식
0,G7 ThinQ,LM-G710,lg,NaN,안드로이드 8.0 (Oreo) → 9 (Pie) → 10LG UX 7.0 → 9.0 → VELVET UI,NaN,NaN,6.1인치,NaN, 3120 x 1440 ,564 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 845 SDM845 Platform.  ,NaN,Qualcomm Kryo 385 Gold Quad-Core 2.8 GHz CPUQualcomm Kryo 385 Silver Quad-Core 1.7 GHz CPU,퀄컴 Adreno 630 710 MHz GPU,퀄컴 Hexagon 685 DSP,DSP 대체,4 GB LPDDR4X SDRAM,, 64 UFS 2.1,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,"1,600만 화소+1,600만 화소","1,600만 화소",NaN,LASER AF 및 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP68 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득DTS:X 음향 기술 탑재, FM 라디오 지원","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,"퀄컴 퀵 차지 4 (16.2 W), 퀄컴 퀵 차지 3.0 (16.2 W)",NaN,NaN,NaN,NaN,"뉴 오로라 블랙, 뉴 플래티넘 그레이, 뉴 모로칸 블루, 라즈베리 로즈",71.9 , 153.2 , 7.9 mm, 162 g,Qualcomm Snapdragon X20 LTE Modem,IPS TFT-LCD, 3000 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식음성인식 - 내장 마이크 인식 방식
0,G7 ThinQ Plus,LM-G710P,lg,NaN,안드로이드 8.0 (Oreo) → 9 (Pie) → 10LG UX 7.0 → 9.0 → VELVET UI,NaN,NaN,6.1인치,NaN, 3120 x 1440 ,564 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 845 SDM845 Platform.  ,NaN,Qualcomm Kryo 385 Gold Quad-Core 2.8 GHz CPUQualcomm Kryo 385 Silver Quad-Core 1.7 GHz CPU,퀄컴 Adreno 630 710 MHz GPU,퀄컴 Hexagon 685 DSP,DSP 대체,4 GB LPDDR4X SDRAM,, 64 UFS 2.1,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,"1,600만 화소+1,600만 화소","1,600만 화소",NaN,LASER AF 및 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP68 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득DTS:X 음향 기술 탑재, FM 라디오 지원","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,"퀄컴 퀵 차지 4 (16.2 W), 퀄컴 퀵 차지 3.0 (16.2 W)",NaN,NaN,NaN,NaN,"뉴 오로라 블랙, 뉴 플래티넘 그레이, 뉴 모로칸 블루, 라즈베리 로즈",71.9 , 153.2 , 7.9 mm, 162 g,Qualcomm Snapdragon X20 LTE Modem,IPS TFT-LCD, 3000 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식음성인식 - 내장 마이크 인식 방식
0,G6 ThinQ,LGM-G600,lg,NaN,안드로이드 7.0 (Nougat) → 8.0 (Oreo) → 9 (Pie)LG UX 6.0 → 6.0+ → 8.0,NaN,NaN,5.7인치,NaN, 2880 x 1440 ,564 ppi,60 Hz,18:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 821 MSM8996 Pro SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon 680 DSP,DSP 대체,4 GB LPDDR4 SDRAM,, 32 / 64 / 128 UFS 2.0,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS",NaN,일부 모델 듀얼심 지원,NaN,"1,300만 화소+1,300만 화소","1,300만 화소",NaN,듀얼 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,IP68 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,퀄컴 퀵 차지 3.0 (16.2 W),NaN,NaN,NaN,NaN,"아스트로 블랙, 미스틱 화이트, 아이스 플래티넘, Black Edition(미스틱 화이트, 아이스 플래티넘), 테라 골드, 마린 블루, 모로칸 블루옵티컬 아스트로 블랙, 옵티컬 테라 골드, 옵티컬 마린 블루",71.9 , 148.9 , 7.9 mm, 163 g,Qualcomm Snapdragon X12 LTE Modem,IPS TFT-LCD, 3300 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,G6 ThinQ Plus,LGM-G600P,lg,NaN,안드로이드 7.0 (Nougat) → 8.0 (Oreo) → 9 (Pie)LG UX 6.0 → 6.0+ → 8.0,NaN,NaN,5.7인치,NaN, 2880 x 1440 ,564 ppi,60 Hz,18:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 821 MSM8996 Pro SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon 680 DSP,DSP 대체,4 GB LPDDR4 SDRAM,, 32 / 64 / 128 UFS 2.0,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS",NaN,일부 모델 듀얼심 지원,NaN,"1,300만 화소+1,300만 화소","1,300만 화소",NaN,듀얼 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,IP68 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,퀄컴 퀵 차지 3.0 (16.2 W),NaN,NaN,NaN,NaN,"아스트로 블랙, 미스틱 화이트, 아이스 플래티넘, Black Edition(미스틱 화이트, 아이스 플래티넘), 테라 골드, 마린 블루, 모로칸 블루옵티컬 아스트로 블랙, 옵티컬 테라 골드, 옵티컬 마린 블루",71.9 , 148.9 , 7.9 mm, 163 g,Qualcomm Snapdragon X12 LTE Modem,IPS TFT-LCD, 3300 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재얼굴인식 - 전면 카메라 인식 방식
0,G5,LG-F700,lg,NaN,안드로이드 6.0 (Marshmallow) → 7.0 (Nougat) → 8.0 (Oreo)LG UX 5.0 → 5.0+ → 6.0+,NaN,NaN,5.3인치,NaN,2560 x 1440,554 ppi,60 Hz,16:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 820 MSM8996 SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon 680 DSP,DSP 대체,4 GB LPDDR4 SDRAM,, 32 UFS 2.0,NaN,NaN,4G,NaN,4.2,"GPS & A-GPS, GLONASS",NaN,일부 모델 듀얼심 지원,NaN,"1,600만 화소+800만 화소","1,600만 화소",NaN,LASER AF 및 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"FM 라디오 지원, 확장 슬롯 지원","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,퀄컴 퀵 차지 3.0 (16.2 W),NaN,NaN,NaN,NaN,"티탄, 골드, 실버, 핑크",73.9 , 149.4 , 7.7 mm, 159 g,Qualcomm Snapdragon X12 LTE Modem,IPS TFT-LCD, 2800 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",지문인식 - 에어리어 방식 별도 센서 탑재
0,G4,LG-F500,lg,NaN,안드로이드 5.1 (Lollipop) → 6.0 (Marshmallow) → 7.0 (Nougat)LG UX 4.0 → 5.0+,NaN,NaN,5.5인치,NaN,2560 x 1440,538 ppi,60 Hz,16:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 808 MSM8992 SoC.  ,NaN,ARM Cortex-A57 Dual-Core 1.8 GHz CPUARM Cortex-A53 Quad-Core 1.4 GHz CPU,퀄컴 Adreno 418 600 MHz GPU,퀄컴 Hexagon V56 DSP,DSP 대체,3 GB LPDDR3 SDRAM,, 32 eMMC -.-,NaN,NaN,4G,NaN,4.1,"GPS & A-GPS, GLONASS, Beidou",NaN,일부 모델 듀얼심 지원,NaN,"후면 OIS[2] 지원 1,600만 화소", 800만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,퀄컴 퀵 차지 2.0 (16.2 W),NaN,NaN,NaN,NaN,"메탈릭 그레이, 세라믹 화이트, 골드, 천연 가죽(브라운, 블랙, 스카이 블루, 베이지, 옐로우, 레드), 화이트 골드",76.1 , 148.9 , 9.8 mm, 155 g,Qualcomm Snapdragon X10 LTE Modem,IPS TFT-LCD, 3000 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1일부 모델 듀얼심 지원",미지원
